,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
POL Architectural and engineering activities; technical testing and analysis,0.0,0.5,0.4,0.1,0.0,0.1,0.2,7.3,0.5,2.0,2.0,0.3,0.0,0.1,0.3,20.5,0.0,0.0,0.0,1.1,0.9,5704.6,0.1,0.4,1.1,0.1,0.0,0.3,5.0,0.7
POL Scientific research and development,0.2,2.8,5.1,0.8,0.2,0.6,2.9,39.5,4.3,13.6,5.9,5.1,0.0,0.1,1.0,7.5,0.1,3.8,0.1,23.3,0.6,1083.4,0.4,1.9,5.8,0.6,0.0,10.8,166.8,7.2
POL Advertising and market research,0.1,0.3,0.2,0.5,0.0,0.0,0.0,2.7,0.3,0.6,1.5,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,3.6,0.1,187.9,0.4,0.2,0.2,0.0,0.0,29.5,13.5,34.0
"POL Other professional, scientific and technical activities; veterinary activities",0.3,1.6,1.2,0.5,0.1,1.0,0.3,16.9,1.0,4.3,39.0,3.4,0.0,0.0,65.4,9.6,0.4,0.7,0.2,14.2,9.4,1239.2,0.5,0.6,1.2,1.1,0.1,3.3,25.2,23.1
POL Administrative and support service activities,0.1,2.3,1.3,0.7,0.0,0.5,0.2,13.3,4.5,4.4,10.3,2.3,0.0,0.0,0.9,5.5,0.1,0.1,0.1,6.5,0.7,4411.3,0.2,1.3,2.4,0.5,0.0,8.2,22.4,31.2
POL Public administration and defence; compulsory social security,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.0,36259.2,0.1,0.0,0.0,0.0,0.0,0.0,0.5,2.9
POL Education,0.3,0.2,0.2,0.0,0.0,0.1,0.1,2.4,0.1,0.5,0.7,0.3,0.0,0.2,0.1,0.5,0.0,0.2,0.0,1.5,0.0,29212.3,0.1,0.1,0.2,0.0,0.0,0.6,8.4,10.4
POL Human health and social work activities,0.2,0.3,0.1,0.3,0.0,0.2,0.0,3.7,0.3,1.2,4.5,0.6,0.0,0.0,3.6,1.0,0.0,0.1,0.0,2.1,0.6,26893.8,0.1,0.3,0.2,0.1,0.0,1.1,3.9,32.1
POL Other service activities,0.4,2.4,2.6,0.3,0.1,6.8,2.7,27.6,11.8,5.1,44.5,1.8,0.2,2.5,4.1,5.5,0.6,0.4,0.1,7.6,1.1,12292.9,0.6,1.0,6.9,1.0,0.6,3.0,60.1,34.4
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
POL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PRT Crop and animal production, hunting and related service activities",0.1,0.4,6.2,0.0,15.6,2.0,0.1,17.3,141.8,63.0,65.0,0.2,0.0,0.1,10.5,20.2,0.7,0.2,0.1,36.8,2.9,4.6,3025.8,1.1,2.9,0.2,0.0,1.6,8.9,44.8
PRT Forestry and logging,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,1.1,0.0,0.0,264.3,0.0,0.0,0.0,0.0,1.3,0.1,0.0
PRT Fishing and aquaculture,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.2,60.9,8.0,0.1,0.0,0.0,0.0,0.1,10.7,0.0,0.0,0.0,0.1,0.0,0.0,528.0,0.0,0.7,0.0,0.0,0.1,1.0,8.9
PRT Mining and quarrying,0.0,0.0,0.5,0.0,0.0,0.0,0.3,10.9,0.3,0.5,0.3,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,33.5,0.0,0.0,0.0,0.0,3.0,0.5,0.0
"PRT Manufacture of food products, beverages and tobacco products",6.3,9.2,69.7,0.8,238.9,58.0,4.0,103.2,718.0,295.7,190.2,4.7,0.0,0.2,8.6,191.1,26.3,9.5,2.2,94.7,10.7,11.9,11820.0,2.8,18.5,5.7,0.7,56.3,134.3,605.1
"PRT Manufacture of textiles, wearing apparel and leather products",3.8,53.6,55.4,1.3,7.6,35.1,7.0,541.7,1028.9,686.3,486.6,1.4,0.5,0.7,34.1,178.6,23.0,3.8,29.5,111.4,53.8,27.6,5320.9,3.8,95.8,8.1,0.5,186.0,269.6,316.3
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.3,0.0,1.5,0.0,0.0,0.1,0.0,1.1,3.4,1.9,1.2,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,1.0,0.0,0.0,96.4,0.0,0.1,0.0,0.2,0.2,1.9,2.6
PRT Manufacture of paper and paper products,0.0,0.0,0.5,0.0,0.0,0.1,0.0,1.6,35.3,5.8,1.5,0.0,0.0,0.0,0.8,0.3,0.2,0.0,0.0,0.5,0.2,0.0,857.6,0.1,0.2,0.0,0.0,0.1,1.8,11.8
PRT Printing and reproduction of recorded media,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,2.4,1.8,0.5,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.1,0.0,74.7,0.0,0.1,0.0,0.0,0.2,0.4,-0.0
PRT Manufacture of coke and refined petroleum products ,0.1,0.1,13.6,0.0,3.1,14.6,0.0,1.8,48.8,12.8,47.8,0.1,0.0,0.8,0.0,1.0,0.0,0.0,13.1,14.8,0.0,0.4,4820.9,0.0,0.5,4.3,0.0,86.7,6.0,201.7
PRT Manufacture of chemicals and chemical products ,1.0,0.3,3.8,0.1,0.5,0.1,0.1,14.8,54.3,30.7,9.8,2.0,0.0,0.1,0.4,7.1,0.1,0.0,0.2,12.3,0.2,5.6,795.7,0.6,7.2,0.2,0.0,3.4,15.0,38.6
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.5,0.5,1.7,0.9,0.2,1.3,0.0,72.4,10.9,17.6,7.3,0.7,0.0,0.0,2.2,4.5,0.0,0.5,0.3,1.6,0.7,1.4,546.5,0.1,0.0,0.0,0.0,11.4,26.0,82.3
PRT Manufacture of rubber and plastic products,1.3,3.7,12.6,0.3,1.6,0.3,0.5,32.4,68.5,95.2,5.9,1.8,0.2,2.3,0.7,6.3,1.6,0.0,3.1,11.2,1.6,3.5,265.6,1.3,0.5,2.1,0.0,6.2,10.0,52.4
PRT Manufacture of other non-metallic mineral products,0.3,1.1,5.1,0.1,2.5,2.9,0.3,53.6,32.1,59.6,39.1,0.2,0.0,0.1,4.7,10.2,2.5,0.4,3.4,14.4,0.9,1.4,427.6,0.1,0.7,0.4,0.1,49.9,22.2,17.1
PRT Manufacture of basic metals,0.0,0.0,0.1,0.0,0.1,1.3,0.1,0.8,1.4,0.8,0.3,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.1,104.3,0.0,0.0,0.0,0.0,0.4,0.5,0.0
"PRT Manufacture of fabricated metal products, except machinery and equipment",2.2,8.0,27.9,1.3,9.4,3.4,8.7,105.8,239.6,152.8,48.6,0.4,0.5,2.8,8.7,17.3,2.2,0.2,34.2,8.2,3.3,20.2,797.6,1.5,3.8,7.0,3.3,41.5,44.2,249.0
"PRT Manufacture of computer, electronic and optical products",4.0,6.0,113.9,1.9,14.9,2.7,4.2,431.7,412.5,65.8,55.2,1.1,0.4,1.9,1.8,74.9,1.5,6.9,8.9,4.6,1.1,43.2,992.3,6.1,5.0,3.7,0.6,58.6,81.4,279.9
PRT Manufacture of electrical equipment,2.0,3.5,13.2,0.6,2.8,0.5,16.7,91.4,132.3,36.8,30.8,6.5,0.0,0.4,1.7,22.8,0.9,3.1,4.0,9.6,1.0,11.7,601.1,1.6,1.2,3.9,0.8,38.6,24.9,206.1
PRT Manufacture of machinery and equipment n.e.c.,4.0,6.1,12.0,1.1,16.3,2.8,7.6,133.9,170.6,73.9,43.2,1.1,0.5,2.2,2.3,31.4,1.5,0.4,7.7,10.1,3.1,16.4,650.3,12.7,9.5,9.9,2.0,76.7,33.4,480.1
"PRT Manufacture of motor vehicles, trailers and semi-trailers",48.3,169.9,109.4,4.2,3.6,44.1,18.7,447.6,219.4,606.1,325.8,14.7,0.0,3.1,8.8,118.8,9.9,5.5,9.5,42.4,3.3,22.3,2267.9,4.3,43.3,8.9,0.1,379.3,128.3,501.6
PRT Manufacture of other transport equipment,0.0,0.6,0.8,0.0,0.3,0.4,0.1,14.0,65.4,76.1,6.1,0.5,0.0,0.0,0.1,5.4,0.1,0.2,0.1,0.4,3.4,0.6,81.0,0.1,0.3,0.0,0.5,0.4,6.0,14.4
PRT Manufacture of furniture; other manufacturing,0.8,2.8,6.0,0.5,2.7,2.6,0.7,44.8,183.5,180.6,25.5,0.6,0.0,0.1,2.6,14.9,0.6,0.8,0.7,14.4,5.1,1.9,1996.2,0.5,1.3,0.5,0.1,13.9,26.5,150.4
PRT Repair and installation of machinery and equipment,0.0,2.4,1.9,0.1,5.2,0.2,0.1,14.1,17.8,70.2,2.2,0.4,0.0,0.0,0.3,4.4,0.0,0.1,0.3,3.7,3.8,0.4,718.2,0.5,0.2,0.1,15.2,1.9,4.4,11.5
"PRT Electricity, gas, steam and air conditioning supply",0.0,0.2,2.3,0.0,0.9,0.0,0.0,6.1,1.7,0.7,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.1,0.1,4158.3,0.0,0.0,0.0,0.0,0.5,1.3,2.6
"PRT Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.7,0.0,0.0,0.0,0.0,0.0,0.0,-9.2
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,740.7,0.0,0.0,0.0,0.0,0.0,0.2,2.6
PRT Construction,0.3,0.4,4.0,0.0,0.2,0.7,0.4,3.4,5.2,3.7,10.6,0.0,0.0,0.1,0.5,1.9,0.1,0.0,0.3,2.7,0.1,0.9,28973.5,0.4,0.1,0.1,0.1,2.2,4.0,56.0
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.6,2.3,2.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,5521.5,0.0,0.0,0.0,0.0,0.2,0.4,0.9
"PRT Wholesale trade, except of motor vehicles and motorcycles",0.8,3.4,21.9,0.7,11.0,3.9,0.6,107.4,161.1,98.4,27.1,1.7,0.2,0.2,54.3,77.8,1.9,1.3,1.7,21.8,3.1,5.6,2811.9,0.9,6.2,0.7,7.3,17.6,39.7,2130.1
"PRT Retail trade, except of motor vehicles and motorcycles",0.3,1.0,3.9,0.1,7.8,2.6,0.2,16.4,70.8,54.1,15.1,0.4,0.0,0.1,0.9,10.3,1.0,0.5,0.5,4.4,2.3,1.1,14088.2,0.2,1.2,0.3,0.4,6.9,10.7,61.9
PRT Land transport and transport via pipelines,0.2,9.9,19.3,0.1,3.0,0.8,0.4,32.4,71.8,29.6,25.9,0.5,0.1,0.0,0.7,17.0,0.0,0.0,0.0,6.2,0.1,2.0,2645.3,0.1,0.4,0.2,0.2,4.8,59.8,300.5
PRT Water transport,0.0,0.1,0.0,0.0,0.0,0.1,0.0,1.6,1.2,0.2,6.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.1,0.1,0.0,182.6,0.0,0.0,0.0,0.0,0.0,1.1,87.3
PRT Air transport,0.0,12.0,13.8,1.2,72.4,3.8,0.7,31.1,259.2,130.3,203.1,2.1,0.9,0.0,8.0,120.9,0.2,0.1,0.1,24.6,6.0,0.8,780.5,0.5,0.1,0.1,2.4,107.5,81.4,142.2
PRT Warehousing and support activities for transportation,0.1,6.2,36.9,0.0,26.8,0.1,0.0,58.3,76.0,54.4,13.3,0.5,0.1,0.0,0.0,37.1,0.0,0.1,0.0,2.3,2.8,0.4,1570.9,0.0,0.2,0.0,0.4,0.1,20.6,67.2
PRT Postal and courier activities,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,3.1,0.7,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,206.7,0.0,0.0,0.0,0.0,0.0,0.2,12.3
PRT Accommodation and food service activities,0.2,1.8,10.8,0.1,13.4,10.4,0.1,17.6,10.4,0.5,87.6,0.5,0.4,0.0,39.1,4.1,0.1,0.0,0.0,0.2,0.0,0.0,17027.9,0.6,0.0,0.0,0.6,0.2,31.8,71.5
PRT Publishing activities,0.2,0.5,0.2,0.1,0.0,0.0,0.0,5.3,2.0,0.9,0.6,0.0,0.1,0.0,0.2,0.9,0.0,0.0,0.0,0.2,0.0,0.2,1498.2,0.0,0.0,0.0,0.2,0.1,0.9,37.0
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.3,0.6,3.2,0.6,4.4,0.4,0.0,21.0,20.1,12.3,14.1,0.1,9.3,0.0,0.1,11.3,0.1,1.4,0.4,4.5,0.1,0.3,635.3,0.7,0.0,0.0,5.0,4.3,2.6,55.3
PRT Telecommunications,0.2,0.8,5.5,0.1,1.5,0.4,0.1,5.9,61.8,15.7,68.1,0.2,5.1,0.0,0.8,21.8,0.2,0.3,0.1,4.8,0.4,0.7,5028.0,0.3,1.1,0.1,3.2,0.4,11.9,49.0
"PRT Computer programming, consultancy and related activities; information service activities",0.1,0.0,1.0,0.0,0.2,1.1,0.0,4.3,5.0,1.0,0.7,0.0,0.1,0.0,0.3,1.1,0.2,0.2,0.1,0.7,0.1,0.6,1648.6,0.2,0.1,0.0,0.1,0.6,1.5,58.1
"PRT Financial service activities, except insurance and pension funding",0.0,0.1,0.3,0.0,0.8,0.8,0.0,0.8,44.8,1.6,6.2,0.0,0.4,0.0,1.9,0.6,0.1,0.2,0.0,6.1,0.0,0.6,6286.7,0.0,0.0,0.2,0.0,0.1,2.7,111.5
"PRT Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.9,2.9,0.7,0.7,0.0,0.0,0.0,1.8,2.4,0.0,0.0,0.0,0.3,0.0,0.0,4890.1,0.1,0.0,0.0,0.0,1.3,1.6,19.8
PRT Activities auxiliary to financial services and insurance activities,0.0,0.1,2.8,0.0,0.0,0.0,0.0,0.2,8.1,0.0,2.2,0.0,0.0,0.0,0.1,1.2,0.0,0.1,0.0,0.1,0.0,0.2,180.0,0.0,0.0,0.0,0.0,0.0,1.2,43.6
PRT Real estate activities,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.7,0.3,0.1,0.7,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.1,21225.2,0.0,0.0,0.0,0.0,0.1,0.0,2.3
PRT Legal and accounting activities; activities of head offices; management consultancy activities,0.8,0.1,5.3,0.1,1.2,0.5,1.4,2.3,41.3,10.3,0.8,0.1,1.4,0.0,0.2,8.4,0.0,0.0,0.0,7.9,0.9,1.7,1626.3,0.3,0.0,0.0,0.1,4.2,6.1,28.9
PRT Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,1.0,0.4,0.1,0.0,0.0,0.0,0.3,10.4,0.0,0.0,0.0,0.1,0.0,0.0,550.6,0.0,0.0,0.0,0.0,0.1,0.3,0.3
PRT Scientific research and development,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.6,0.8,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.3,0.0,0.0,914.8,0.0,0.0,0.0,0.0,0.3,1.5,0.3
PRT Advertising and market research,0.0,0.1,0.3,0.1,0.4,0.0,0.0,2.1,2.3,1.3,1.5,0.0,0.9,0.0,0.0,1.2,0.0,0.2,0.0,0.6,0.0,0.0,70.6,0.1,0.0,0.0,0.5,3.2,0.4,25.2
"PRT Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.2,0.0,0.0,0.5,0.0,1.3,0.2,0.1,15.2,0.2,0.0,0.0,28.6,5.0,0.2,0.3,0.2,1.8,0.5,0.8,184.5,0.0,0.1,0.0,0.2,0.7,0.9,12.9
PRT Administrative and support service activities,0.1,0.1,0.4,0.0,0.3,0.1,0.0,0.9,19.4,4.9,4.6,0.1,0.0,0.0,1.0,1.9,0.0,0.0,0.0,1.5,0.1,0.1,846.6,0.0,0.0,0.0,0.0,8.4,0.9,3.2
PRT Public administration and defence; compulsory social security,0.1,0.1,1.0,0.0,0.6,0.2,0.1,1.4,5.9,2.0,1.6,0.0,0.1,0.0,0.9,2.3,0.0,0.0,0.0,0.8,0.1,0.2,24017.4,0.0,0.0,0.0,0.0,1.0,1.2,7.4
PRT Education,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.9,1.2,1.2,0.3,0.0,0.0,0.0,0.1,0.6,0.0,0.2,0.0,0.4,0.0,0.0,17154.5,0.0,0.0,0.0,0.0,0.4,2.1,1.1
PRT Human health and social work activities,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.6,0.3,0.6,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,21211.9,0.0,0.0,0.0,0.0,0.2,0.3,2.9
PRT Other service activities,0.0,0.1,0.3,0.0,0.4,0.5,0.0,2.2,46.3,0.5,13.1,0.0,0.0,0.2,0.1,1.2,0.1,0.1,0.0,1.1,0.0,0.1,7107.9,0.0,0.0,0.1,0.6,0.2,3.8,2.3
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5
PRT Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ROU Crop and animal production, hunting and related service activities",0.0,4.7,1.4,7.7,0.1,0.2,0.4,22.7,1.7,12.3,3.0,4.0,0.0,0.5,0.4,30.4,0.8,0.1,0.0,3.5,1.4,5.1,0.2,9262.6,2.1,4.5,0.0,0.8,19.5,8.2
ROU Forestry and logging,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.2,0.0,0.0,633.0,0.0,0.1,0.0,0.3,0.7,0.1
ROU Fishing and aquaculture,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,-0.0
ROU Mining and quarrying,0.0,0.6,0.2,0.2,0.0,0.3,0.1,3.4,0.4,3.3,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,593.3,0.2,0.7,0.0,0.1,1.7,-0.0
"ROU Manufacture of food products, beverages and tobacco products",0.1,11.3,5.3,82.9,0.1,1.5,2.4,23.9,4.7,9.8,3.9,17.6,0.1,0.2,0.3,164.0,0.3,0.1,0.0,5.2,0.6,14.4,0.5,20652.7,3.2,3.1,0.0,2.8,60.2,139.1
"ROU Manufacture of textiles, wearing apparel and leather products",1.6,70.5,9.6,7.1,0.5,13.1,4.2,493.2,43.2,247.5,249.9,37.6,0.0,0.1,4.9,1095.4,19.7,1.6,2.7,21.6,15.7,26.0,1.6,3809.0,26.5,4.8,0.1,42.4,106.6,128.6
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,2.3,1.5,0.2,0.0,0.6,0.2,6.9,1.0,11.5,2.3,0.8,0.0,0.0,0.2,4.0,0.1,0.0,0.0,0.9,0.5,0.9,0.1,320.8,0.4,0.3,0.0,1.5,5.4,0.8
ROU Manufacture of paper and paper products,0.0,0.9,0.2,2.1,0.0,0.1,0.1,2.4,0.2,1.4,0.3,1.2,0.0,0.2,0.0,1.9,0.0,0.0,0.0,0.2,0.0,0.4,0.0,431.4,1.4,0.3,0.0,0.1,4.1,15.6
ROU Printing and reproduction of recorded media,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-508.6,0.1,0.0,0.0,0.1,0.2,0.0
ROU Manufacture of coke and refined petroleum products ,0.0,1.6,1.1,146.7,0.0,0.0,0.0,4.9,3.8,9.4,3.1,57.0,0.0,0.0,0.1,5.5,0.0,0.1,3.1,4.2,0.2,0.4,0.0,1201.0,0.3,114.0,0.0,5.4,51.8,262.5
ROU Manufacture of chemicals and chemical products ,0.0,3.1,0.4,26.1,0.1,0.1,0.2,9.8,0.7,4.2,0.9,10.1,0.0,0.1,0.0,5.5,3.6,0.1,0.0,1.4,0.0,6.3,0.2,2079.4,2.5,1.1,0.0,2.6,18.1,39.3
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0,1.1,0.0,1.6,0.0,0.0,0.0,3.7,0.1,1.3,0.3,2.9,0.0,0.0,0.0,1.0,1.7,0.0,0.0,0.2,0.0,1.5,0.1,681.5,0.0,0.0,0.0,1.2,2.6,16.3
ROU Manufacture of rubber and plastic products,0.0,3.7,2.0,3.9,0.3,0.1,0.2,20.1,3.9,30.0,5.1,10.7,0.0,0.6,0.0,37.7,0.1,0.1,0.3,3.1,0.2,2.7,0.2,759.3,0.9,1.5,0.0,1.2,8.7,12.0
ROU Manufacture of other non-metallic mineral products,0.1,5.4,3.7,2.8,0.1,1.0,0.3,23.7,2.6,13.5,5.7,2.6,0.1,0.1,0.0,7.6,0.5,0.1,0.5,3.6,0.3,11.2,0.1,-514.1,3.8,1.9,0.2,3.3,17.3,10.8
ROU Manufacture of basic metals,0.0,0.5,0.3,1.0,0.0,7.5,0.2,3.5,0.4,1.4,0.5,0.9,0.0,0.3,0.0,2.4,0.0,0.1,0.0,0.6,0.1,0.8,0.0,248.7,0.9,0.6,0.0,1.0,3.5,-0.0
"ROU Manufacture of fabricated metal products, except machinery and equipment",0.2,5.5,3.1,2.8,0.2,0.5,1.9,43.6,3.9,19.6,8.5,7.3,0.5,3.4,0.6,41.4,0.1,0.4,0.2,4.7,1.4,7.3,0.7,1030.1,3.3,5.0,0.0,34.2,21.4,30.7
"ROU Manufacture of computer, electronic and optical products",2.1,15.3,7.5,24.8,1.5,1.0,10.5,105.5,36.9,21.0,11.4,17.6,0.0,1.5,3.5,75.3,1.4,0.9,0.8,14.2,2.3,22.3,15.9,686.4,47.4,53.5,0.0,26.4,186.5,263.8
ROU Manufacture of electrical equipment,2.8,43.8,6.6,23.8,2.9,1.8,17.7,216.1,25.0,71.1,41.5,24.9,0.8,5.1,0.9,219.7,1.4,1.7,2.5,4.7,6.4,57.3,2.4,-681.7,11.9,77.3,0.1,8.0,101.5,103.7
ROU Manufacture of machinery and equipment n.e.c.,2.2,19.0,10.7,9.5,3.1,1.9,15.7,151.3,20.0,47.8,22.2,46.7,0.4,15.7,0.4,88.1,0.5,7.4,1.0,13.7,4.6,39.2,0.3,1674.7,56.2,27.9,0.5,21.6,56.3,82.4
"ROU Manufacture of motor vehicles, trailers and semi-trailers",0.8,16.2,6.4,17.1,0.8,0.3,4.5,85.9,30.0,166.1,5.9,10.6,0.0,2.3,1.1,48.9,0.5,0.8,0.4,12.4,1.2,17.7,7.1,5084.5,20.5,50.4,0.0,9.4,80.9,173.0
ROU Manufacture of other transport equipment,0.1,29.3,2.0,0.4,0.0,0.7,0.3,354.0,4.0,74.4,22.5,3.4,0.1,0.3,43.0,28.5,0.4,1.6,0.0,40.6,179.1,1.8,3.9,329.0,10.4,1.1,0.0,2.8,22.4,233.1
ROU Manufacture of furniture; other manufacturing,2.5,82.4,17.5,6.9,0.2,13.1,7.4,167.9,19.7,331.3,55.6,50.9,0.0,0.5,6.1,192.2,5.3,0.2,0.2,46.6,9.5,14.0,2.2,1025.7,5.6,4.6,0.0,41.7,76.7,86.0
ROU Repair and installation of machinery and equipment,0.0,2.1,0.2,0.1,0.0,0.0,0.1,3.6,0.2,3.5,0.3,0.5,0.0,0.1,0.2,1.1,0.0,0.1,0.0,0.8,1.2,0.3,0.3,636.5,0.4,0.2,0.0,0.3,0.8,2.8
"ROU Electricity, gas, steam and air conditioning supply",0.1,2.8,4.1,1.8,0.1,0.3,0.6,18.9,1.4,2.2,1.4,2.9,0.0,0.3,0.1,7.6,0.1,0.1,0.1,1.5,0.2,1.7,0.4,4546.9,1.7,3.2,0.0,1.0,7.7,13.2
"ROU Water collection, treatment and supply",0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,595.0,0.1,0.1,0.0,0.0,0.2,1.0
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.5,2.7
ROU Construction,0.2,5.0,1.3,1.4,0.1,0.5,0.9,17.7,1.9,8.0,4.2,4.2,0.0,0.8,1.1,9.3,0.1,0.3,0.1,2.7,4.5,8.4,0.4,37874.2,2.3,2.8,0.0,1.1,9.0,80.1
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.5,0.2,0.1,0.0,0.1,0.0,0.8,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.1,0.1,0.0,865.8,0.1,0.2,0.0,0.0,0.4,2.2
"ROU Wholesale trade, except of motor vehicles and motorcycles",0.1,11.0,6.9,4.9,0.1,1.8,0.7,39.6,10.4,32.6,11.6,10.2,0.0,0.3,3.2,76.2,2.5,0.2,0.2,19.7,0.8,4.1,0.3,4074.9,2.1,2.9,0.1,4.2,18.4,560.8
"ROU Retail trade, except of motor vehicles and motorcycles",0.1,8.5,5.7,2.0,0.0,1.7,0.2,16.8,2.6,8.0,4.7,2.7,0.0,0.2,0.4,19.1,0.2,0.1,0.0,2.8,1.4,1.9,0.2,2760.3,1.1,2.1,0.0,1.0,10.5,734.8
ROU Land transport and transport via pipelines,0.1,192.0,72.2,34.1,0.1,41.1,2.0,143.5,36.3,57.9,53.2,33.2,0.4,0.2,0.8,98.1,0.5,0.3,0.0,46.1,0.2,22.0,1.0,11133.2,21.6,71.8,0.3,3.4,118.0,595.0
