,0
"NOR Insurance, reinsurance and pension funding, except compulsory social security",10.3
NOR Activities auxiliary to financial services and insurance activities,7.5
NOR Real estate activities,22.7
NOR Legal and accounting activities; activities of head offices; management consultancy activities,33.2
NOR Architectural and engineering activities; technical testing and analysis,41.4
NOR Scientific research and development,6.9
NOR Advertising and market research,6.6
"NOR Other professional, scientific and technical activities; veterinary activities",11.5
NOR Administrative and support service activities,96.4
NOR Public administration and defence; compulsory social security,256.3
NOR Education,71.9
NOR Human health and social work activities,201.5
NOR Other service activities,72.8
NOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NOR Activities of extraterritorial organizations and bodies,0.0
"POL Crop and animal production, hunting and related service activities",14373.2
POL Forestry and logging,363.1
POL Fishing and aquaculture,382.1
POL Mining and quarrying,1619.1
"POL Manufacture of food products, beverages and tobacco products",4805.5
"POL Manufacture of textiles, wearing apparel and leather products",174.1
"POL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",795.1
POL Manufacture of paper and paper products,2103.7
POL Printing and reproduction of recorded media,26.4
POL Manufacture of coke and refined petroleum products ,11903.9
POL Manufacture of chemicals and chemical products ,12952.2
POL Manufacture of basic pharmaceutical products and pharmaceutical preparations,95.5
POL Manufacture of rubber and plastic products,711.5
POL Manufacture of other non-metallic mineral products,18001.9
POL Manufacture of basic metals,10255.7
"POL Manufacture of fabricated metal products, except machinery and equipment",463.1
"POL Manufacture of computer, electronic and optical products",38.7
POL Manufacture of electrical equipment,192.7
POL Manufacture of machinery and equipment n.e.c.,213.1
"POL Manufacture of motor vehicles, trailers and semi-trailers",306.0
POL Manufacture of other transport equipment,160.6
POL Manufacture of furniture; other manufacturing,111.0
POL Repair and installation of machinery and equipment,32.8
"POL Electricity, gas, steam and air conditioning supply",162017.2
"POL Water collection, treatment and supply",192.8
"POL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",511.6
POL Construction,843.7
POL Wholesale and retail trade and repair of motor vehicles and motorcycles,1202.0
"POL Wholesale trade, except of motor vehicles and motorcycles",5091.6
"POL Retail trade, except of motor vehicles and motorcycles",3585.6
POL Land transport and transport via pipelines,20878.4
POL Water transport,75.1
POL Air transport,601.7
POL Warehousing and support activities for transportation,1443.2
POL Postal and courier activities,239.7
POL Accommodation and food service activities,603.7
POL Publishing activities,75.9
"POL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",70.6
POL Telecommunications,236.5
"POL Computer programming, consultancy and related activities; information service activities",208.7
"POL Financial service activities, except insurance and pension funding",1268.5
"POL Insurance, reinsurance and pension funding, except compulsory social security",2655.0
POL Activities auxiliary to financial services and insurance activities,178.8
POL Real estate activities,1038.7
POL Legal and accounting activities; activities of head offices; management consultancy activities,377.2
POL Architectural and engineering activities; technical testing and analysis,306.9
POL Scientific research and development,102.6
POL Advertising and market research,224.9
"POL Other professional, scientific and technical activities; veterinary activities",123.3
POL Administrative and support service activities,1232.5
POL Public administration and defence; compulsory social security,2480.2
POL Education,1669.9
POL Human health and social work activities,1389.1
POL Other service activities,892.1
POL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
POL Activities of extraterritorial organizations and bodies,0.0
"PRT Crop and animal production, hunting and related service activities",1515.6
PRT Forestry and logging,106.6
PRT Fishing and aquaculture,411.6
PRT Mining and quarrying,323.2
"PRT Manufacture of food products, beverages and tobacco products",1204.8
"PRT Manufacture of textiles, wearing apparel and leather products",875.1
"PRT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",230.8
PRT Manufacture of paper and paper products,1146.7
PRT Printing and reproduction of recorded media,29.5
PRT Manufacture of coke and refined petroleum products ,2612.5
PRT Manufacture of chemicals and chemical products ,1258.3
PRT Manufacture of basic pharmaceutical products and pharmaceutical preparations,13.4
PRT Manufacture of rubber and plastic products,86.9
PRT Manufacture of other non-metallic mineral products,6498.6
PRT Manufacture of basic metals,185.7
"PRT Manufacture of fabricated metal products, except machinery and equipment",165.5
"PRT Manufacture of computer, electronic and optical products",6.3
PRT Manufacture of electrical equipment,9.0
PRT Manufacture of machinery and equipment n.e.c.,227.3
"PRT Manufacture of motor vehicles, trailers and semi-trailers",21.4
PRT Manufacture of other transport equipment,1.6
PRT Manufacture of furniture; other manufacturing,48.6
PRT Repair and installation of machinery and equipment,28.8
"PRT Electricity, gas, steam and air conditioning supply",13975.4
"PRT Water collection, treatment and supply",31.1
"PRT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",651.1
PRT Construction,1619.5
PRT Wholesale and retail trade and repair of motor vehicles and motorcycles,109.3
"PRT Wholesale trade, except of motor vehicles and motorcycles",1200.5
"PRT Retail trade, except of motor vehicles and motorcycles",562.0
PRT Land transport and transport via pipelines,4256.8
PRT Water transport,563.5
PRT Air transport,1091.8
PRT Warehousing and support activities for transportation,92.0
PRT Postal and courier activities,23.1
PRT Accommodation and food service activities,541.2
PRT Publishing activities,10.9
"PRT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",10.2
PRT Telecommunications,22.8
"PRT Computer programming, consultancy and related activities; information service activities",14.8
"PRT Financial service activities, except insurance and pension funding",62.9
"PRT Insurance, reinsurance and pension funding, except compulsory social security",18.3
PRT Activities auxiliary to financial services and insurance activities,20.4
PRT Real estate activities,16.1
PRT Legal and accounting activities; activities of head offices; management consultancy activities,46.4
PRT Architectural and engineering activities; technical testing and analysis,35.4
PRT Scientific research and development,5.5
PRT Advertising and market research,10.1
"PRT Other professional, scientific and technical activities; veterinary activities",11.9
PRT Administrative and support service activities,255.4
PRT Public administration and defence; compulsory social security,457.4
PRT Education,107.5
PRT Human health and social work activities,490.5
PRT Other service activities,161.6
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
PRT Activities of extraterritorial organizations and bodies,0.0
"ROU Crop and animal production, hunting and related service activities",1225.7
ROU Forestry and logging,35.3
ROU Fishing and aquaculture,33.3
ROU Mining and quarrying,1140.2
"ROU Manufacture of food products, beverages and tobacco products",1191.4
"ROU Manufacture of textiles, wearing apparel and leather products",116.5
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",114.8
ROU Manufacture of paper and paper products,115.7
ROU Printing and reproduction of recorded media,137.7
ROU Manufacture of coke and refined petroleum products ,3036.6
ROU Manufacture of chemicals and chemical products ,7229.5
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,175.2
ROU Manufacture of rubber and plastic products,262.9
ROU Manufacture of other non-metallic mineral products,6900.1
ROU Manufacture of basic metals,4756.2
"ROU Manufacture of fabricated metal products, except machinery and equipment",933.3
"ROU Manufacture of computer, electronic and optical products",151.2
ROU Manufacture of electrical equipment,71.9
ROU Manufacture of machinery and equipment n.e.c.,98.0
"ROU Manufacture of motor vehicles, trailers and semi-trailers",29.8
ROU Manufacture of other transport equipment,55.0
ROU Manufacture of furniture; other manufacturing,29.8
ROU Repair and installation of machinery and equipment,22.5
"ROU Electricity, gas, steam and air conditioning supply",37384.8
"ROU Water collection, treatment and supply",1.5
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",640.3
ROU Construction,1301.1
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,406.3
"ROU Wholesale trade, except of motor vehicles and motorcycles",656.2
"ROU Retail trade, except of motor vehicles and motorcycles",435.8
ROU Land transport and transport via pipelines,5173.7
ROU Water transport,214.9
ROU Air transport,575.2
ROU Warehousing and support activities for transportation,106.0
ROU Postal and courier activities,50.7
ROU Accommodation and food service activities,148.6
ROU Publishing activities,35.1
"ROU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",136.6
ROU Telecommunications,50.7
"ROU Computer programming, consultancy and related activities; information service activities",35.1
"ROU Financial service activities, except insurance and pension funding",133.1
"ROU Insurance, reinsurance and pension funding, except compulsory social security",37.1
ROU Activities auxiliary to financial services and insurance activities,32.6
ROU Real estate activities,433.8
ROU Legal and accounting activities; activities of head offices; management consultancy activities,142.8
ROU Architectural and engineering activities; technical testing and analysis,63.0
ROU Scientific research and development,31.5
ROU Advertising and market research,63.0
"ROU Other professional, scientific and technical activities; veterinary activities",167.4
ROU Administrative and support service activities,333.4
ROU Public administration and defence; compulsory social security,384.6
ROU Education,217.9
ROU Human health and social work activities,282.3
ROU Other service activities,348.0
ROU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ROU Activities of extraterritorial organizations and bodies,0.0
"RUS Crop and animal production, hunting and related service activities",27824.5
RUS Forestry and logging,0.0
RUS Fishing and aquaculture,2567.1
RUS Mining and quarrying,101886.7
"RUS Manufacture of food products, beverages and tobacco products",6491.2
"RUS Manufacture of textiles, wearing apparel and leather products",883.4
"RUS Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2355.4
RUS Manufacture of paper and paper products,2090.4
RUS Printing and reproduction of recorded media,0.0
RUS Manufacture of coke and refined petroleum products ,41870.9
RUS Manufacture of chemicals and chemical products ,62794.2
RUS Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0
RUS Manufacture of rubber and plastic products,602.4
RUS Manufacture of other non-metallic mineral products,69843.7
RUS Manufacture of basic metals,255267.4
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0
"RUS Manufacture of computer, electronic and optical products",1703.2
RUS Manufacture of electrical equipment,0.0
RUS Manufacture of machinery and equipment n.e.c.,4018.3
"RUS Manufacture of motor vehicles, trailers and semi-trailers",3088.7
RUS Manufacture of other transport equipment,0.0
RUS Manufacture of furniture; other manufacturing,308.1
RUS Repair and installation of machinery and equipment,0.0
"RUS Electricity, gas, steam and air conditioning supply",804325.0
"RUS Water collection, treatment and supply",0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",21092.3
RUS Construction,5749.2
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,901.4
"RUS Wholesale trade, except of motor vehicles and motorcycles",5501.6
"RUS Retail trade, except of motor vehicles and motorcycles",11136.0
RUS Land transport and transport via pipelines,92742.2
RUS Water transport,20952.6
RUS Air transport,19952.0
RUS Warehousing and support activities for transportation,4470.8
RUS Postal and courier activities,0.0
RUS Accommodation and food service activities,2326.1
RUS Publishing activities,0.0
"RUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
RUS Telecommunications,596.0
"RUS Computer programming, consultancy and related activities; information service activities",0.0
"RUS Financial service activities, except insurance and pension funding",2035.6
"RUS Insurance, reinsurance and pension funding, except compulsory social security",0.0
RUS Activities auxiliary to financial services and insurance activities,0.0
RUS Real estate activities,5973.6
RUS Legal and accounting activities; activities of head offices; management consultancy activities,0.0
RUS Architectural and engineering activities; technical testing and analysis,0.0
RUS Scientific research and development,0.0
RUS Advertising and market research,0.0
"RUS Other professional, scientific and technical activities; veterinary activities",0.0
RUS Administrative and support service activities,4120.5
RUS Public administration and defence; compulsory social security,6739.5
RUS Education,5088.0
RUS Human health and social work activities,4557.9
RUS Other service activities,5065.4
RUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RUS Activities of extraterritorial organizations and bodies,0.0
"TUR Crop and animal production, hunting and related service activities",15739.4
TUR Forestry and logging,174.7
TUR Fishing and aquaculture,137.2
TUR Mining and quarrying,1018.1
"TUR Manufacture of food products, beverages and tobacco products",4353.6
"TUR Manufacture of textiles, wearing apparel and leather products",5512.8
"TUR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",542.0
TUR Manufacture of paper and paper products,1084.5
TUR Printing and reproduction of recorded media,439.6
TUR Manufacture of coke and refined petroleum products ,4107.8
TUR Manufacture of chemicals and chemical products ,4585.7
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,308.0
TUR Manufacture of rubber and plastic products,1149.1
TUR Manufacture of other non-metallic mineral products,60253.7
TUR Manufacture of basic metals,13601.1
"TUR Manufacture of fabricated metal products, except machinery and equipment",1825.0
"TUR Manufacture of computer, electronic and optical products",267.2
TUR Manufacture of electrical equipment,832.4
TUR Manufacture of machinery and equipment n.e.c.,1086.3
"TUR Manufacture of motor vehicles, trailers and semi-trailers",1090.2
TUR Manufacture of other transport equipment,328.7
TUR Manufacture of furniture; other manufacturing,1064.3
TUR Repair and installation of machinery and equipment,18.7
"TUR Electricity, gas, steam and air conditioning supply",120937.7
"TUR Water collection, treatment and supply",40.0
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",383.5
TUR Construction,5727.1
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,514.7
"TUR Wholesale trade, except of motor vehicles and motorcycles",182.4
"TUR Retail trade, except of motor vehicles and motorcycles",53.5
TUR Land transport and transport via pipelines,11092.9
TUR Water transport,2237.8
TUR Air transport,3328.6
TUR Warehousing and support activities for transportation,71.3
TUR Postal and courier activities,0.0
TUR Accommodation and food service activities,37.8
TUR Publishing activities,18.1
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",27.9
TUR Telecommunications,0.0
"TUR Computer programming, consultancy and related activities; information service activities",18.1
"TUR Financial service activities, except insurance and pension funding",39.6
"TUR Insurance, reinsurance and pension funding, except compulsory social security",32.5
TUR Activities auxiliary to financial services and insurance activities,18.4
TUR Real estate activities,59.4
TUR Legal and accounting activities; activities of head offices; management consultancy activities,37.9
TUR Architectural and engineering activities; technical testing and analysis,19.5
TUR Scientific research and development,37.1
TUR Advertising and market research,19.5
"TUR Other professional, scientific and technical activities; veterinary activities",39.7
TUR Administrative and support service activities,1142.9
TUR Public administration and defence; compulsory social security,61.6
TUR Education,57.3
TUR Human health and social work activities,62.8
TUR Other service activities,135.0
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TUR Activities of extraterritorial organizations and bodies,0.0
"TWN Crop and animal production, hunting and related service activities",482.4
TWN Forestry and logging,6.3
TWN Fishing and aquaculture,1070.8
TWN Mining and quarrying,24798.2
"TWN Manufacture of food products, beverages and tobacco products",1049.4
"TWN Manufacture of textiles, wearing apparel and leather products",1780.5
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",41.7
TWN Manufacture of paper and paper products,1789.5
TWN Printing and reproduction of recorded media,303.7
TWN Manufacture of coke and refined petroleum products ,8896.1
TWN Manufacture of chemicals and chemical products ,25757.8
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,16.9
TWN Manufacture of rubber and plastic products,176.5
TWN Manufacture of other non-metallic mineral products,15985.0
TWN Manufacture of basic metals,30544.9
"TWN Manufacture of fabricated metal products, except machinery and equipment",411.3
"TWN Manufacture of computer, electronic and optical products",746.8
TWN Manufacture of electrical equipment,134.9
TWN Manufacture of machinery and equipment n.e.c.,311.7
"TWN Manufacture of motor vehicles, trailers and semi-trailers",381.2
TWN Manufacture of other transport equipment,523.1
TWN Manufacture of furniture; other manufacturing,22.2
TWN Repair and installation of machinery and equipment,193.9
"TWN Electricity, gas, steam and air conditioning supply",121425.8
"TWN Water collection, treatment and supply",59.4
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",5463.5
TWN Construction,967.8
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,81.2
"TWN Wholesale trade, except of motor vehicles and motorcycles",1924.1
"TWN Retail trade, except of motor vehicles and motorcycles",1244.9
TWN Land transport and transport via pipelines,9221.6
TWN Water transport,16098.6
TWN Air transport,16265.6
TWN Warehousing and support activities for transportation,1271.2
TWN Postal and courier activities,60.9
TWN Accommodation and food service activities,867.8
TWN Publishing activities,15.3
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",5.4
TWN Telecommunications,58.8
"TWN Computer programming, consultancy and related activities; information service activities",63.1
"TWN Financial service activities, except insurance and pension funding",156.3
"TWN Insurance, reinsurance and pension funding, except compulsory social security",134.7
TWN Activities auxiliary to financial services and insurance activities,43.1
TWN Real estate activities,176.9
TWN Legal and accounting activities; activities of head offices; management consultancy activities,24.9
TWN Architectural and engineering activities; technical testing and analysis,404.4
TWN Scientific research and development,587.5
TWN Advertising and market research,46.0
"TWN Other professional, scientific and technical activities; veterinary activities",63.7
TWN Administrative and support service activities,390.2
TWN Public administration and defence; compulsory social security,860.0
TWN Education,1136.3
TWN Human health and social work activities,446.1
TWN Other service activities,695.1
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
TWN Activities of extraterritorial organizations and bodies,0.0
"USA Crop and animal production, hunting and related service activities",50367.4
USA Forestry and logging,2704.7
USA Fishing and aquaculture,917.7
USA Mining and quarrying,96068.6
"USA Manufacture of food products, beverages and tobacco products",63397.4
"USA Manufacture of textiles, wearing apparel and leather products",4930.5
"USA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",13077.2
USA Manufacture of paper and paper products,40918.4
USA Printing and reproduction of recorded media,6728.2
USA Manufacture of coke and refined petroleum products ,178573.3
USA Manufacture of chemicals and chemical products ,177549.5
USA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1015.6
USA Manufacture of rubber and plastic products,27427.4
USA Manufacture of other non-metallic mineral products,108209.6
USA Manufacture of basic metals,118980.5
"USA Manufacture of fabricated metal products, except machinery and equipment",8111.4
"USA Manufacture of computer, electronic and optical products",5007.2
USA Manufacture of electrical equipment,3569.5
USA Manufacture of machinery and equipment n.e.c.,19894.2
"USA Manufacture of motor vehicles, trailers and semi-trailers",5984.5
USA Manufacture of other transport equipment,8498.2
USA Manufacture of furniture; other manufacturing,8678.7
USA Repair and installation of machinery and equipment,2529.6
"USA Electricity, gas, steam and air conditioning supply",2218488.2
"USA Water collection, treatment and supply",14401.8
"USA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",7614.1
USA Construction,38882.7
USA Wholesale and retail trade and repair of motor vehicles and motorcycles,11983.0
"USA Wholesale trade, except of motor vehicles and motorcycles",25993.5
"USA Retail trade, except of motor vehicles and motorcycles",59004.7
USA Land transport and transport via pipelines,220409.9
USA Water transport,50955.6
USA Air transport,146388.7
USA Warehousing and support activities for transportation,18831.2
USA Postal and courier activities,7606.2
USA Accommodation and food service activities,55509.1
USA Publishing activities,65.6
"USA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",158.2
USA Telecommunications,2938.6
"USA Computer programming, consultancy and related activities; information service activities",11511.5
"USA Financial service activities, except insurance and pension funding",11135.6
"USA Insurance, reinsurance and pension funding, except compulsory social security",10103.6
USA Activities auxiliary to financial services and insurance activities,4001.2
USA Real estate activities,11294.9
USA Legal and accounting activities; activities of head offices; management consultancy activities,18806.9
USA Architectural and engineering activities; technical testing and analysis,11203.5
USA Scientific research and development,6194.6
USA Advertising and market research,6012.4
"USA Other professional, scientific and technical activities; veterinary activities",1864.5
USA Administrative and support service activities,50862.6
USA Public administration and defence; compulsory social security,240111.4
USA Education,15113.0
USA Human health and social work activities,75800.6
USA Other service activities,29940.2
USA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
USA Activities of extraterritorial organizations and bodies,0.0
"REU Crop and animal production, hunting and related service activities",10458.3
REU Forestry and logging,2093.5
REU Fishing and aquaculture,842.0
REU Mining and quarrying,9857.6
"REU Manufacture of food products, beverages and tobacco products",6211.0
"REU Manufacture of textiles, wearing apparel and leather products",562.0
"REU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1068.3
REU Manufacture of paper and paper products,6589.6
REU Printing and reproduction of recorded media,206.9
REU Manufacture of coke and refined petroleum products ,16829.5
REU Manufacture of chemicals and chemical products ,15047.6
REU Manufacture of basic pharmaceutical products and pharmaceutical preparations,573.8
REU Manufacture of rubber and plastic products,1549.9
REU Manufacture of other non-metallic mineral products,26403.0
REU Manufacture of basic metals,29332.9
"REU Manufacture of fabricated metal products, except machinery and equipment",3095.5
"REU Manufacture of computer, electronic and optical products",393.5
REU Manufacture of electrical equipment,435.3
REU Manufacture of machinery and equipment n.e.c.,996.7
"REU Manufacture of motor vehicles, trailers and semi-trailers",836.6
REU Manufacture of other transport equipment,193.7
REU Manufacture of furniture; other manufacturing,478.2
REU Repair and installation of machinery and equipment,360.8
"REU Electricity, gas, steam and air conditioning supply",196364.7
"REU Water collection, treatment and supply",261.1
"REU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",4587.1
REU Construction,12445.7
REU Wholesale and retail trade and repair of motor vehicles and motorcycles,1867.8
"REU Wholesale trade, except of motor vehicles and motorcycles",3459.9
"REU Retail trade, except of motor vehicles and motorcycles",2013.5
REU Land transport and transport via pipelines,40654.6
REU Water transport,55158.1
REU Air transport,13665.4
REU Warehousing and support activities for transportation,1948.3
REU Postal and courier activities,773.4
REU Accommodation and food service activities,1998.5
REU Publishing activities,106.0
"REU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",104.1
REU Telecommunications,270.5
"REU Computer programming, consultancy and related activities; information service activities",356.2
"REU Financial service activities, except insurance and pension funding",885.4
"REU Insurance, reinsurance and pension funding, except compulsory social security",175.9
REU Activities auxiliary to financial services and insurance activities,76.2
REU Real estate activities,1559.8
REU Legal and accounting activities; activities of head offices; management consultancy activities,1333.1
REU Architectural and engineering activities; technical testing and analysis,432.3
REU Scientific research and development,141.1
REU Advertising and market research,136.4
"REU Other professional, scientific and technical activities; veterinary activities",256.7
REU Administrative and support service activities,2273.5
REU Public administration and defence; compulsory social security,4458.8
REU Education,1813.5
REU Human health and social work activities,3026.7
REU Other service activities,1856.1
REU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,80.9
REU Activities of extraterritorial organizations and bodies,0.0
"RoW Crop and animal production, hunting and related service activities",121199.7
RoW Forestry and logging,10325.6
RoW Fishing and aquaculture,9628.4
RoW Mining and quarrying,194660.2
"RoW Manufacture of food products, beverages and tobacco products",36316.4
"RoW Manufacture of textiles, wearing apparel and leather products",15625.4
"RoW Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3185.5
RoW Manufacture of paper and paper products,7567.6
RoW Printing and reproduction of recorded media,2086.4
RoW Manufacture of coke and refined petroleum products ,166118.0
RoW Manufacture of chemicals and chemical products ,98260.1
RoW Manufacture of basic pharmaceutical products and pharmaceutical preparations,2406.3
RoW Manufacture of rubber and plastic products,421508.1
RoW Manufacture of other non-metallic mineral products,120664.9
RoW Manufacture of basic metals,139891.9
"RoW Manufacture of fabricated metal products, except machinery and equipment",7657.7
"RoW Manufacture of computer, electronic and optical products",4406.8
RoW Manufacture of electrical equipment,3193.4
RoW Manufacture of machinery and equipment n.e.c.,6472.6
"RoW Manufacture of motor vehicles, trailers and semi-trailers",4211.2
RoW Manufacture of other transport equipment,2020.9
RoW Manufacture of furniture; other manufacturing,143595.1
RoW Repair and installation of machinery and equipment,1158.2
"RoW Electricity, gas, steam and air conditioning supply",3529970.8
"RoW Water collection, treatment and supply",4726.8
"RoW Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",84267.2
RoW Construction,76687.9
RoW Wholesale and retail trade and repair of motor vehicles and motorcycles,9459.8
"RoW Wholesale trade, except of motor vehicles and motorcycles",51995.1
"RoW Retail trade, except of motor vehicles and motorcycles",48631.8
RoW Land transport and transport via pipelines,253173.8
RoW Water transport,221508.8
RoW Air transport,165505.7
RoW Warehousing and support activities for transportation,27471.8
RoW Postal and courier activities,3734.0
RoW Accommodation and food service activities,34554.2
RoW Publishing activities,640.9
"RoW Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",755.5
RoW Telecommunications,5131.4
"RoW Computer programming, consultancy and related activities; information service activities",6548.8
"RoW Financial service activities, except insurance and pension funding",9928.5
"RoW Insurance, reinsurance and pension funding, except compulsory social security",4661.5
RoW Activities auxiliary to financial services and insurance activities,2069.8
RoW Real estate activities,11918.4
RoW Legal and accounting activities; activities of head offices; management consultancy activities,21528.9
RoW Architectural and engineering activities; technical testing and analysis,5732.7
RoW Scientific research and development,6184.2
RoW Advertising and market research,0.0
"RoW Other professional, scientific and technical activities; veterinary activities",5535.9
RoW Administrative and support service activities,24771.4
RoW Public administration and defence; compulsory social security,130970.6
RoW Education,29695.5
RoW Human health and social work activities,47935.4
RoW Other service activities,35326.0
RoW Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
RoW Activities of extraterritorial organizations and bodies,0.0
