,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
TUR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Manufacture of rubber and plastic products,8.5,6.6,5.4,24.7,6.4,2.0,9.7,225.7,10.8,64.4,67.6,3.5,0.7,3.6,3.2,27.9,1.1,0.4,5.3,18.0,2.2,22.4,2.4,26.8,17.9,1529.0,0.4,19.5,50.3,574.7
TUR Manufacture of other non-metallic mineral products,2.4,5.0,6.1,6.4,6.4,5.5,4.6,47.3,20.9,25.9,62.2,1.6,0.5,1.3,0.9,27.1,3.2,1.1,3.0,5.7,3.0,7.7,3.9,5.3,13.4,801.7,0.3,29.5,40.7,151.7
TUR Manufacture of basic metals,2.3,2.5,3.0,5.7,2.9,2.3,3.7,42.4,6.7,9.3,44.9,1.4,0.8,2.0,8.9,13.3,0.7,0.9,2.5,4.3,1.8,5.6,0.8,6.3,24.8,417.2,0.2,18.5,22.2,-0.0
"TUR Manufacture of fabricated metal products, except machinery and equipment",9.1,18.2,28.1,28.3,7.7,6.4,38.4,245.9,51.2,71.4,301.9,11.6,0.7,5.5,3.2,91.6,1.8,1.4,5.9,15.6,28.5,43.0,6.5,20.6,98.0,1549.4,0.7,191.8,102.7,959.3
"TUR Manufacture of computer, electronic and optical products",4.9,20.1,8.7,47.5,7.5,1.3,16.1,512.1,172.0,278.9,666.5,100.8,1.5,2.5,14.7,109.4,1.4,1.4,1.5,32.0,3.4,137.0,1.5,36.0,21.1,4913.6,2.1,15.6,237.7,893.2
TUR Manufacture of electrical equipment,38.3,17.8,42.5,56.3,5.4,16.6,13.3,351.6,116.2,216.7,323.8,14.3,3.4,6.5,3.8,97.5,14.8,13.0,3.1,20.5,6.2,58.5,22.0,27.5,21.5,2296.8,1.7,44.7,202.1,1516.5
TUR Manufacture of machinery and equipment n.e.c.,58.9,49.7,48.4,163.4,64.3,43.7,59.5,595.3,55.8,113.0,277.9,29.7,31.1,66.8,15.3,221.4,5.6,27.2,50.3,80.7,32.7,110.6,16.7,184.0,675.1,6200.7,6.3,303.9,277.4,4937.7
"TUR Manufacture of motor vehicles, trailers and semi-trailers",33.0,147.3,536.6,62.9,33.9,29.8,18.8,1105.1,562.4,2135.8,1475.6,34.9,0.9,7.1,100.9,886.8,21.7,1.2,10.4,292.3,161.5,459.7,97.7,60.3,1134.8,154.7,0.3,798.8,1179.1,2560.0
TUR Manufacture of other transport equipment,0.6,1.1,12.7,50.2,0.1,0.6,0.1,20.5,5.1,10.8,92.7,0.3,0.1,50.2,10.5,31.7,0.2,3.6,0.1,38.0,373.4,0.9,0.2,0.7,18.7,-64.6,0.0,21.8,81.4,1048.7
TUR Manufacture of furniture; other manufacturing,41.7,47.8,38.6,42.7,11.1,71.5,64.8,1223.9,112.3,115.3,230.0,24.6,3.1,22.3,4.9,216.1,25.5,9.6,84.7,70.3,9.2,58.4,6.2,47.6,173.1,2720.4,0.1,332.4,394.0,7100.7
TUR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Electricity, gas, steam and air conditioning supply",5.6,2.7,7.6,8.2,0.8,2.4,1.8,51.2,17.0,31.6,46.6,2.2,0.5,0.9,0.5,15.0,2.2,1.9,0.4,3.0,0.8,8.4,3.2,4.0,2.9,7206.7,0.3,6.0,29.7,185.8
"TUR Water collection, treatment and supply",0.9,0.8,0.7,2.6,1.0,0.7,0.9,9.1,0.8,1.6,4.0,0.5,0.5,1.1,0.2,3.4,0.1,0.4,0.8,1.3,0.5,1.7,0.3,2.9,10.6,1678.7,0.1,4.6,4.2,49.1
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.4,0.0,0.0,0.0,0.0
TUR Construction,0.8,1.5,3.6,2.0,0.7,1.1,1.1,21.8,5.6,10.5,15.0,0.7,0.1,0.4,0.5,8.4,0.6,0.3,0.7,3.3,1.4,3.7,0.5,1.7,234.4,77247.5,0.0,7.7,18.5,29.0
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,4.6,6.9,12.3,10.1,4.6,5.1,5.7,98.9,27.8,49.8,77.2,3.2,1.2,3.0,2.8,36.7,3.1,1.8,2.8,15.9,7.9,16.8,2.6,10.5,88.8,10225.1,0.3,37.2,52.2,179.1
"TUR Wholesale trade, except of motor vehicles and motorcycles",7.5,13.7,26.6,15.2,7.6,9.7,10.4,201.8,62.4,111.4,167.6,6.0,1.1,3.6,5.7,75.3,6.9,2.7,4.0,33.4,17.1,33.9,5.1,15.3,175.0,24165.8,0.5,72.7,108.3,266.0
"TUR Retail trade, except of motor vehicles and motorcycles",9.5,17.2,33.3,19.5,9.7,12.1,13.2,253.0,78.0,139.8,210.3,7.8,1.5,4.7,7.2,94.3,8.6,3.5,5.1,41.9,21.3,42.8,6.4,19.7,218.9,36417.1,0.6,91.5,135.9,343.6
TUR Land transport and transport via pipelines,10.1,40.0,89.5,21.3,11.1,13.0,19.7,355.2,90.2,235.6,240.4,11.2,2.5,4.8,7.7,182.7,9.6,6.9,5.2,53.7,24.2,54.9,7.1,21.2,292.5,64102.2,1.4,96.7,180.8,581.4
TUR Water transport,1.4,3.7,5.4,3.4,1.4,1.9,4.6,64.8,11.4,25.7,51.6,1.3,0.4,1.2,1.1,17.8,2.3,0.5,0.7,7.5,3.8,6.3,1.0,4.9,36.9,1208.2,0.1,13.2,25.9,419.6
TUR Air transport,0.4,8.0,15.0,9.1,2.2,1.0,5.3,29.4,4.5,48.5,52.5,2.9,4.0,3.2,1.3,163.0,2.0,5.1,4.1,6.9,23.9,4.2,0.7,2.9,16.4,5269.4,3.5,8.7,30.5,59.9
TUR Warehousing and support activities for transportation,0.8,15.5,83.7,2.0,3.0,1.0,1.1,154.3,10.5,65.7,27.4,3.1,1.3,0.5,0.6,135.6,1.0,8.1,0.6,3.7,8.0,5.2,1.1,1.9,34.6,5830.5,1.0,7.0,65.7,122.8
TUR Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Accommodation and food service activities,0.1,0.3,0.5,0.3,0.1,0.2,0.2,4.0,1.0,2.1,2.5,0.1,0.0,0.1,0.1,1.4,0.1,0.0,0.2,0.5,0.2,0.6,0.1,0.3,2.6,38892.2,0.0,1.5,2.1,7.4
TUR Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Telecommunications,0.1,1.7,1.4,0.5,1.8,0.1,9.5,5.5,0.6,2.4,1.6,0.1,5.0,1.7,0.4,3.3,0.8,0.0,2.4,3.2,2.0,0.5,0.1,0.4,3.3,12617.5,0.9,1.0,1.9,22.4
"TUR Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.6,0.0,3.2,0.5,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2,983.3,0.0,2.4,0.2,34.1
"TUR Financial service activities, except insurance and pension funding",0.7,2.0,3.6,1.5,50.4,1.4,9.8,22.1,7.6,15.5,21.7,0.9,4.0,0.3,1.7,8.1,3.3,0.9,3.7,3.3,1.7,4.3,0.6,1.4,15.8,10640.9,0.2,7.2,24.5,604.7
"TUR Insurance, reinsurance and pension funding, except compulsory social security",0.1,0.3,0.5,0.2,0.1,0.3,0.3,3.3,1.1,1.7,2.6,0.1,0.3,0.3,0.2,1.2,0.8,0.0,2.8,0.5,0.3,0.5,0.1,0.2,2.3,561.6,0.1,6.5,2.7,122.9
TUR Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.1
TUR Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78209.5,0.0,0.0,0.0,0.2
TUR Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
TUR Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Other professional, scientific and technical activities; veterinary activities",0.1,0.4,0.6,0.3,0.1,0.2,0.2,6.7,1.2,2.4,3.6,0.3,0.0,0.1,0.2,3.0,2.9,0.1,9.6,0.7,0.5,0.9,0.1,0.3,2.5,6743.1,0.1,1.5,3.8,1.7
TUR Administrative and support service activities,2.6,12.3,44.4,4.9,2.8,2.4,1.6,94.7,47.9,179.4,126.6,3.7,0.0,0.1,8.4,73.9,1.8,0.0,0.8,24.1,10.0,39.2,8.1,5.0,93.4,7915.6,0.0,65.7,98.7,44.8
TUR Public administration and defence; compulsory social security,0.1,0.6,0.3,0.2,1.4,0.1,6.9,16.8,0.7,1.2,1.8,1.1,3.0,2.4,0.1,0.8,0.7,0.3,0.0,2.5,0.2,0.3,0.1,0.2,1.7,58357.2,0.2,0.8,5.8,123.6
TUR Education,0.1,0.2,0.6,0.2,0.1,0.1,0.1,3.4,0.9,2.5,2.4,0.2,0.0,0.0,0.1,1.3,0.1,0.0,0.1,0.4,0.1,0.7,0.1,0.2,1.6,35431.1,0.0,1.3,2.0,7.7
TUR Human health and social work activities,0.0,0.1,0.2,0.1,0.0,0.0,0.1,1.3,0.4,1.1,1.2,0.1,0.0,0.0,0.1,0.5,0.1,0.0,0.2,0.2,0.1,0.3,0.0,0.1,0.6,22317.3,0.0,0.5,0.8,0.6
TUR Other service activities,0.1,0.8,0.8,0.3,26.6,0.6,120.8,4.8,2.0,3.7,5.7,0.3,0.0,46.2,0.1,2.7,4.1,0.3,0.1,0.6,0.2,0.8,0.1,0.4,1.7,13385.1,3.0,1.7,5.0,19.0
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.6,0.0,0.0,0.0,-0.0
TUR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TWN Crop and animal production, hunting and related service activities",0.7,0.0,0.0,0.0,0.0,5.3,50.2,1.1,0.0,0.4,0.3,0.0,0.3,0.5,0.0,0.1,101.4,6.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,4910.2,12.7,0.1,35.4
TWN Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,0.0,0.0,0.0
TWN Fishing and aquaculture,0.0,0.0,0.1,0.0,0.0,0.4,43.1,6.8,0.9,1.3,0.0,0.0,0.0,0.1,0.0,1.0,155.2,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,2122.3,1.1,0.7,591.3
TWN Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410.3,0.0,0.0,0.1
"TWN Manufacture of food products, beverages and tobacco products",80.9,0.5,2.1,0.4,23.9,70.3,305.0,8.5,2.4,10.2,23.3,0.0,22.5,0.6,0.1,2.7,528.2,121.6,5.6,9.3,1.0,0.2,0.6,0.5,8.6,0.2,13007.9,197.8,13.1,336.0
"TWN Manufacture of textiles, wearing apparel and leather products",29.9,7.1,3.3,0.1,25.9,92.2,193.6,79.6,12.3,14.9,106.5,0.9,7.2,2.5,3.3,19.7,212.5,26.4,39.1,15.5,11.1,6.5,1.5,0.1,143.0,8.4,2192.8,1016.9,37.8,194.5
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.5,0.1,0.0,0.0,0.1,1.2,1.0,4.9,0.3,1.0,0.9,0.0,0.0,0.0,0.1,0.1,4.4,0.2,0.0,0.6,0.0,0.0,0.1,0.0,0.3,0.1,53.1,7.8,0.5,1.8
TWN Manufacture of paper and paper products,6.6,0.1,0.1,0.1,0.1,5.1,13.9,0.6,0.0,0.3,12.2,0.0,8.9,1.7,0.8,0.0,22.3,18.2,0.4,0.9,0.6,0.1,0.0,0.0,0.3,0.0,550.6,57.4,1.8,50.4
TWN Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-0.0
TWN Manufacture of coke and refined petroleum products ,396.5,0.0,0.0,0.0,13.5,0.1,440.8,0.5,0.0,72.8,56.3,0.0,171.9,27.8,0.0,0.0,106.2,29.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2359.7,20.5,0.3,3947.4
TWN Manufacture of chemicals and chemical products ,22.8,1.2,0.6,0.0,4.1,1.0,96.2,11.5,2.5,13.0,38.7,0.1,19.9,6.1,2.1,1.7,63.1,14.2,4.1,1.4,0.9,0.9,0.2,0.2,13.8,4.4,1219.9,114.9,15.5,196.7
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,27.0,0.7,0.9,0.0,10.5,3.6,266.9,48.0,2.2,6.7,3.2,0.0,10.7,0.7,0.8,1.2,1.4,1.6,3.8,1.4,0.7,3.0,0.5,1.3,0.0,0.0,1157.9,88.9,25.0,117.0
TWN Manufacture of rubber and plastic products,60.9,4.5,3.6,0.2,14.3,51.9,192.3,72.2,2.1,35.4,80.4,0.4,22.3,9.3,2.4,11.5,209.8,13.4,65.4,10.1,4.5,9.5,0.4,0.5,2.5,8.7,914.2,375.7,23.5,182.6
TWN Manufacture of other non-metallic mineral products,0.3,0.7,0.1,0.0,0.4,1.5,12.5,6.5,0.5,0.4,1.8,0.3,0.2,0.1,0.0,1.5,2.0,0.2,1.6,0.2,0.3,0.1,0.1,0.0,0.5,0.1,103.6,7.5,1.8,5.0
TWN Manufacture of basic metals,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.0,0.0,28.2,0.0,0.0,0.0,1.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-850.6,0.0,1.8,0.0
"TWN Manufacture of fabricated metal products, except machinery and equipment",98.5,17.4,30.8,2.0,27.7,29.8,242.0,176.0,29.7,100.6,113.7,1.7,4.0,41.2,2.0,33.2,293.7,14.6,48.2,24.7,20.1,34.5,0.7,0.1,42.8,25.6,2967.3,856.4,80.3,252.8
"TWN Manufacture of computer, electronic and optical products",295.8,51.1,35.7,4.6,243.8,380.1,14071.6,706.9,71.7,157.8,362.3,27.1,173.3,177.3,17.1,54.3,1652.2,128.1,208.8,194.3,100.2,101.5,5.0,5.1,164.3,128.4,9132.6,2059.4,358.5,2983.6
TWN Manufacture of electrical equipment,78.2,36.3,10.0,3.3,67.7,102.1,2089.5,331.0,26.2,23.7,96.4,5.6,36.9,24.3,4.7,17.4,420.7,87.4,110.6,20.8,7.6,35.8,1.8,1.1,9.9,33.4,1536.6,886.5,115.3,996.0
TWN Manufacture of machinery and equipment n.e.c.,177.0,26.6,43.7,13.3,164.5,236.0,5374.0,439.6,71.9,98.6,232.8,7.0,351.2,273.0,4.0,103.2,267.4,432.9,367.7,170.1,12.9,55.6,5.4,11.3,324.8,394.0,10502.5,1458.8,184.7,1407.9
"TWN Manufacture of motor vehicles, trailers and semi-trailers",9.9,6.8,8.4,0.1,1.9,32.5,11.9,57.0,4.3,35.3,36.8,2.4,3.6,1.0,0.2,2.5,13.0,44.4,16.4,21.9,4.0,3.1,0.8,0.1,16.5,5.0,6026.3,102.7,36.0,660.3
TWN Manufacture of other transport equipment,112.3,24.7,36.5,0.2,15.0,195.7,85.6,123.7,66.6,39.6,890.4,1.1,0.5,5.9,4.0,72.4,97.3,122.1,8.7,213.9,62.9,9.8,4.1,0.5,16.0,4.0,2482.3,428.8,280.6,354.3
TWN Manufacture of furniture; other manufacturing,28.5,11.8,3.6,1.2,12.5,68.8,61.4,65.6,17.6,21.5,54.2,0.4,1.3,10.3,2.2,13.8,84.1,1.7,30.4,11.0,5.3,4.5,0.3,0.2,6.5,7.3,634.5,310.2,31.2,96.9
TWN Repair and installation of machinery and equipment,0.0,11.3,2.3,0.1,142.3,90.4,0.0,8.9,2.8,60.5,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.3,0.2,2.5,0.0,0.0,0.0,976.5,15.4,5.5,302.5
"TWN Electricity, gas, steam and air conditioning supply",0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4499.8,0.1,0.0,1.0
"TWN Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.2,0.0,0.0,0.0
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.1,0.0
TWN Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40749.4,0.0,0.0,0.0
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.1,0.0,0.0,7.2,0.0,1219.6,1.4,0.0,7.7
"TWN Wholesale trade, except of motor vehicles and motorcycles",73.3,14.1,14.1,1.5,61.2,106.4,861.1,123.1,25.5,55.7,140.6,2.8,41.1,30.2,24.2,35.8,380.9,79.9,55.5,42.5,13.1,14.3,1.9,1.1,100.4,31.6,17193.6,563.1,74.2,5096.6
"TWN Retail trade, except of motor vehicles and motorcycles",6.1,1.1,1.0,0.1,5.0,8.8,72.1,9.9,1.8,3.9,11.7,0.2,3.4,2.5,0.2,2.2,24.6,6.3,4.5,3.4,1.1,1.1,0.2,0.1,4.1,2.7,31414.4,47.2,6.0,48.0
TWN Land transport and transport via pipelines,9.9,2.6,2.6,0.2,7.7,14.0,111.9,19.6,3.4,8.8,18.8,0.4,5.4,3.9,0.4,4.9,43.4,10.2,7.0,5.9,1.7,2.5,0.3,0.2,6.5,4.3,5172.1,79.3,12.1,224.9
TWN Water transport,0.2,0.2,0.0,0.0,0.0,0.9,0.3,10.0,0.0,0.9,3.7,0.0,0.1,0.1,0.0,0.5,64.6,0.0,0.0,0.5,0.1,0.1,0.0,0.2,0.1,1.6,93.4,0.0,2.4,1889.7
TWN Air transport,0.0,3.9,4.9,0.4,1.0,9.2,1.5,16.4,1.0,18.1,17.9,0.4,2.7,0.3,1.9,56.2,260.8,19.4,3.3,3.0,4.0,2.4,0.9,0.6,0.2,0.5,3325.9,678.8,23.2,387.7
TWN Warehousing and support activities for transportation,1.2,3.3,13.4,0.0,0.5,0.4,0.0,53.9,2.0,10.2,2.1,0.2,0.4,0.0,0.0,19.9,23.8,13.8,0.1,0.2,1.7,0.8,0.5,0.0,0.2,0.2,616.0,0.0,31.8,358.7
TWN Postal and courier activities,0.1,0.0,0.0,0.0,0.1,0.2,1.3,0.2,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,646.8,0.8,0.1,10.4
TWN Accommodation and food service activities,7.7,0.5,0.6,0.2,14.2,38.3,3.7,1.6,0.6,0.0,5.5,0.2,5.7,0.0,2.4,2.8,79.0,3.4,0.0,0.7,0.0,0.0,0.5,0.2,0.2,0.0,17619.7,0.0,4.2,1200.3
TWN Publishing activities,0.3,0.1,0.3,0.0,0.4,0.0,0.0,0.2,0.6,0.3,1.0,1.2,0.3,0.0,0.0,0.2,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,2439.4,0.3,0.6,308.1
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.1,0.0,0.0,0.1,0.4,0.3,0.0,0.1,0.6,0.3,0.1,0.2,7.4,0.0,0.0,1.3,0.1,1.7,3.9,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1548.5,3.3,0.2,42.0
TWN Telecommunications,0.7,0.3,0.5,0.1,2.8,2.8,10.3,0.2,3.0,2.2,3.4,0.0,10.9,2.0,0.1,2.4,7.4,0.7,6.4,0.9,0.1,0.2,0.1,0.1,1.1,0.7,5792.4,0.3,0.7,121.6
"TWN Computer programming, consultancy and related activities; information service activities",0.1,0.0,0.0,0.0,2.1,1.4,7.2,0.1,0.6,0.1,0.3,0.6,0.0,0.5,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4179.2,0.6,0.1,350.8
"TWN Financial service activities, except insurance and pension funding",0.0,0.1,0.2,0.0,6.1,2.6,0.7,0.0,1.0,8.6,2.3,0.0,0.6,0.0,0.9,0.0,0.6,0.4,0.6,0.4,0.0,0.2,0.0,0.0,0.0,1.0,7382.3,0.0,0.7,363.6
"TWN Insurance, reinsurance and pension funding, except compulsory social security",0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.3,0.5,0.2,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.1,9894.0,2.7,0.5,231.1
TWN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569.6,0.0,0.0,0.0
TWN Real estate activities,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,45869.9,0.0,0.0,8.8
TWN Legal and accounting activities; activities of head offices; management consultancy activities,4.0,0.0,0.1,0.1,5.4,4.6,153.0,1.1,3.2,4.4,0.3,0.0,11.3,0.4,0.3,3.1,0.0,0.6,0.0,0.8,1.5,3.2,0.1,0.0,0.0,0.0,13.3,27.3,0.5,57.6
TWN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0
TWN Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8969.1,0.0,0.0,0.0
TWN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,19.5,0.0,29.5
"TWN Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.1,0.0,0.0,2.7,0.0,1.6,0.0,0.0,7.3,0.0,0.0,0.0,2.0,2.5,82.3,40.9,21.3,0.2,0.4,1.3,0.2,0.0,2.3,2.6,194.6,3.6,0.4,2.4
TWN Administrative and support service activities,0.5,0.7,1.1,0.0,5.3,10.3,0.2,1.6,5.3,8.1,1.6,0.2,0.5,0.0,2.7,1.0,2.1,6.7,2.7,7.0,0.2,0.4,0.4,0.0,0.0,0.1,1698.7,165.5,1.0,31.7
TWN Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,42570.2,0.7,0.3,35.4
TWN Education,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27765.0,0.5,0.0,20.9
TWN Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24476.5,0.1,0.0,6.5
