,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
TUR Manufacture of other non-metallic mineral products,2.4,1.9,3.0,1.7,0.2,5.9,0.2,30.2,9.1,20.5,21.1,1.5,0.0,0.8,0.6,20.6,0.6,1.3,0.7,5.9,1.1,5.2,1.9,2.4,8.9,88.6,0.1,26.5,22.8,52.8
TUR Manufacture of basic metals,0.3,0.6,0.9,0.8,0.1,0.4,0.2,8.9,1.9,2.6,3.5,0.6,0.0,0.2,0.3,4.9,0.2,0.1,0.1,1.2,0.2,1.4,0.3,1.9,2.4,-252.6,0.0,8.5,6.6,-0.0
"TUR Manufacture of fabricated metal products, except machinery and equipment",0.9,7.6,10.1,5.7,0.2,0.9,2.0,89.9,31.1,30.7,66.9,5.2,0.1,0.3,5.6,50.1,0.9,0.5,1.0,11.3,1.1,6.9,1.8,11.9,13.4,762.0,0.1,47.1,47.1,198.5
"TUR Manufacture of computer, electronic and optical products",9.1,44.6,27.3,21.6,0.2,0.7,0.3,550.4,192.9,230.4,392.7,34.8,0.0,1.0,17.3,236.0,0.3,0.6,0.2,6.4,9.3,31.9,30.8,61.9,11.0,1116.8,0.2,6.0,192.1,347.5
TUR Manufacture of electrical equipment,6.0,10.1,19.3,20.5,0.4,2.2,1.6,112.6,48.4,64.1,128.2,9.6,0.4,2.0,3.4,48.1,1.1,1.4,0.9,13.1,3.0,18.9,3.6,17.7,4.4,1292.2,1.5,27.7,67.6,302.6
TUR Manufacture of machinery and equipment n.e.c.,16.6,15.8,33.0,28.5,5.5,9.3,13.8,214.7,38.2,27.2,49.4,19.4,1.3,8.1,3.3,170.9,0.6,6.9,2.8,18.5,2.8,59.6,9.7,85.5,46.7,4116.3,3.3,159.8,87.7,666.4
"TUR Manufacture of motor vehicles, trailers and semi-trailers",0.4,74.3,56.5,20.6,0.2,0.3,21.4,616.3,321.2,643.8,158.1,121.3,0.0,0.3,96.0,592.6,0.6,0.2,4.7,51.4,52.8,200.7,68.7,63.5,246.3,719.7,0.1,7.7,442.6,895.8
TUR Manufacture of other transport equipment,0.1,0.3,0.2,1.1,0.0,0.4,5.4,75.4,38.3,33.5,53.7,0.4,0.0,0.1,0.4,48.3,0.0,0.0,0.0,19.1,24.1,0.2,37.0,0.3,1.2,-148.7,0.0,9.1,83.7,379.1
TUR Manufacture of furniture; other manufacturing,9.3,12.8,17.4,18.6,0.7,20.2,0.7,320.0,38.9,76.6,79.7,16.4,0.0,1.8,10.3,107.8,12.6,4.2,9.4,58.2,6.4,16.9,4.4,17.4,42.5,3373.5,0.1,652.6,165.3,338.9
TUR Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Electricity, gas, steam and air conditioning supply",0.5,0.9,1.9,1.7,0.0,0.2,0.1,11.9,4.0,5.3,10.7,0.8,0.0,0.2,0.3,4.3,0.1,0.1,0.1,1.1,0.3,1.6,0.3,1.5,0.3,2471.5,0.1,2.3,5.7,19.0
"TUR Water collection, treatment and supply",0.2,0.2,0.4,0.4,0.1,0.1,0.2,2.7,0.4,0.3,0.5,0.2,0.0,0.1,0.1,2.2,0.1,0.1,0.0,0.2,0.0,0.8,0.1,1.1,0.6,728.9,0.0,2.1,1.1,7.5
"TUR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.7,0.0,0.0,0.0,0.0
TUR Construction,0.1,6.1,0.8,0.2,0.0,0.3,3.1,5.2,0.8,1.7,2.3,0.3,0.0,0.0,0.2,2.7,0.1,0.0,0.0,1.2,0.6,0.8,0.2,1.0,121.1,24821.2,0.0,3.0,3.2,26.8
TUR Wholesale and retail trade and repair of motor vehicles and motorcycles,3.1,9.5,12.0,5.1,0.7,5.1,1.8,165.7,29.7,64.1,83.3,6.7,0.1,1.0,5.1,55.7,2.9,1.0,1.0,19.3,5.1,14.5,4.5,11.4,34.2,3289.7,0.3,78.4,59.9,71.3
"TUR Wholesale trade, except of motor vehicles and motorcycles",6.7,21.4,26.7,10.8,1.5,11.6,3.9,376.3,67.3,147.1,190.6,14.9,0.2,2.0,11.7,123.7,6.6,2.0,2.1,44.0,11.7,31.7,10.2,23.7,77.7,7607.1,0.6,176.3,135.6,149.0
"TUR Retail trade, except of motor vehicles and motorcycles",8.5,26.8,33.4,13.6,1.9,14.5,4.9,471.0,84.5,184.3,238.6,18.8,0.3,2.5,14.5,155.2,8.1,2.5,2.7,54.9,14.6,39.8,12.8,29.9,97.1,11670.3,0.8,220.3,169.8,187.2
TUR Land transport and transport via pipelines,7.9,46.8,55.6,15.0,2.0,14.2,6.9,556.6,95.0,201.2,248.4,17.4,1.2,2.4,13.4,320.9,8.8,4.1,2.7,57.3,14.0,41.6,12.1,31.2,104.8,20343.0,2.1,204.5,181.8,359.1
TUR Water transport,0.7,3.1,3.1,1.9,0.2,1.5,1.7,52.8,8.5,16.9,44.7,1.7,0.6,1.5,1.3,19.1,2.5,1.9,0.2,8.4,1.5,4.0,1.2,6.1,10.3,375.5,0.1,19.3,19.4,407.1
TUR Air transport,0.1,5.5,3.5,2.2,0.5,1.2,2.8,26.4,19.4,29.2,61.8,0.2,1.0,1.1,0.4,214.2,4.2,1.4,2.6,6.9,2.2,0.9,2.1,5.9,2.4,1490.7,0.8,6.3,15.3,40.1
TUR Warehousing and support activities for transportation,0.2,10.4,32.6,1.0,0.7,0.3,0.1,137.7,20.0,42.4,16.8,0.3,0.6,0.6,0.2,218.5,1.4,4.7,0.8,3.1,1.9,1.8,0.6,1.5,7.9,1814.0,3.6,2.6,28.0,68.7
TUR Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Accommodation and food service activities,0.1,0.2,0.2,0.1,0.0,0.1,0.0,2.9,0.6,1.2,1.4,0.1,0.0,0.0,0.1,1.1,0.1,0.0,0.0,0.3,0.1,0.3,0.1,0.2,0.7,12161.4,0.0,1.5,1.1,1.2
TUR Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Telecommunications,0.0,1.4,0.2,0.1,0.4,0.1,2.3,10.3,0.4,1.0,0.5,0.1,1.2,5.9,0.1,0.9,1.5,0.0,8.2,2.4,0.2,0.3,0.0,0.4,4.9,4992.5,1.0,0.5,1.2,16.0
"TUR Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.4,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,368.7,0.0,1.7,0.1,4.9
"TUR Financial service activities, except insurance and pension funding",0.1,0.6,0.6,0.1,9.4,1.1,1.0,5.8,3.4,2.3,12.6,0.3,7.5,0.0,0.8,2.1,5.3,0.7,0.0,16.0,0.2,1.3,0.4,0.5,0.6,3478.9,0.1,1.0,97.5,283.3
"TUR Insurance, reinsurance and pension funding, except compulsory social security",0.1,0.2,0.1,0.0,0.0,0.6,2.6,1.8,4.0,1.3,12.4,0.0,0.3,0.5,0.3,6.6,1.1,0.5,9.6,2.9,0.3,0.1,0.3,0.1,0.1,158.0,0.7,21.2,3.6,31.5
TUR Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0
TUR Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24316.1,0.0,0.0,0.0,0.0
TUR Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
TUR Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Other professional, scientific and technical activities; veterinary activities",0.0,0.2,0.1,0.0,0.0,0.1,0.0,2.3,0.2,0.4,2.2,0.1,0.0,0.0,9.2,2.9,9.7,1.8,0.0,0.8,0.3,0.3,0.1,0.1,0.4,1292.7,0.2,0.4,1.9,8.5
TUR Administrative and support service activities,0.1,2.9,2.2,0.8,0.0,0.0,0.7,24.8,12.5,24.5,7.4,4.6,0.0,0.0,3.6,22.5,0.0,0.0,0.2,1.8,1.8,7.5,2.4,2.6,9.0,2298.6,0.0,0.1,16.5,10.9
TUR Public administration and defence; compulsory social security,0.0,0.4,0.1,0.0,0.2,0.2,2.9,39.6,0.6,0.2,0.5,0.0,0.2,9.7,0.0,0.4,2.2,0.2,0.0,7.8,64.8,0.1,0.0,0.0,0.1,22783.0,0.1,0.3,4.4,-66.5
TUR Education,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.6,0.6,0.9,0.7,0.2,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,0.4,9677.2,0.0,0.8,0.8,0.6
TUR Human health and social work activities,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.4,0.7,0.7,0.1,0.0,0.1,0.6,0.8,0.6,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.2,7599.3,0.0,0.2,0.6,2.5
TUR Other service activities,0.1,1.7,1.3,0.1,2.2,1.2,14.7,4.8,6.2,1.9,5.8,0.2,0.0,101.9,0.1,4.9,4.8,0.2,0.0,0.2,0.1,0.7,0.2,0.5,0.3,5688.6,1.2,1.0,4.6,5.8
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8,0.0,0.0,0.0,0.0
TUR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TWN Crop and animal production, hunting and related service activities",0.4,0.0,0.0,0.0,0.0,2.0,2.4,0.3,0.0,0.2,0.3,0.0,0.2,1.8,0.0,0.0,33.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.9,6.6,0.1,15.8
TWN Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.8,0.0,0.0
TWN Fishing and aquaculture,0.1,0.0,1.8,0.0,0.9,0.1,1.8,0.5,0.2,12.8,1.5,0.0,0.7,1.0,0.1,0.4,1146.4,90.6,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,995.4,3.8,4.3,45.0
TWN Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,0.0
"TWN Manufacture of food products, beverages and tobacco products",24.2,0.3,6.1,0.0,0.4,30.7,34.2,4.3,4.7,5.8,7.8,0.0,3.6,0.9,0.0,12.5,256.7,35.9,7.0,5.6,0.4,0.1,0.4,0.0,0.4,1.3,9389.4,121.9,12.4,203.0
"TWN Manufacture of textiles, wearing apparel and leather products",32.8,14.4,16.8,0.1,4.4,188.1,45.7,219.7,53.9,105.7,246.7,2.5,0.2,1.1,5.1,37.7,152.8,10.0,65.2,33.3,7.9,12.6,0.9,0.1,15.5,9.0,1155.8,2383.7,57.9,278.7
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.2,0.1,0.2,0.0,0.1,2.1,0.4,1.7,0.5,1.1,3.0,0.0,0.1,0.0,0.3,0.3,5.7,0.3,0.1,0.3,0.1,0.0,0.0,0.0,0.2,0.2,66.4,18.5,1.0,3.9
TWN Manufacture of paper and paper products,0.9,0.0,0.0,0.0,0.0,0.4,10.6,0.1,0.1,0.1,0.2,0.0,1.1,0.1,0.0,0.0,6.9,5.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,396.6,6.6,0.2,28.3
TWN Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
TWN Manufacture of coke and refined petroleum products ,73.4,0.0,0.0,0.0,0.0,2.1,60.6,0.2,0.0,0.0,0.0,0.0,7.3,0.0,0.0,4.0,25.5,214.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264.3,69.4,15.0,198.2
TWN Manufacture of chemicals and chemical products ,10.0,0.4,1.2,0.3,0.2,0.8,93.9,4.8,2.0,4.9,15.5,0.1,5.4,1.3,0.0,2.9,34.2,0.0,1.8,3.8,0.7,0.3,0.1,0.1,6.8,0.3,679.4,54.7,5.3,71.1
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,3.1,0.0,0.0,0.0,0.3,0.7,9.8,2.2,1.4,0.4,0.1,0.3,0.2,0.2,0.0,1.1,19.7,8.2,5.6,0.0,0.0,0.2,0.1,0.0,0.0,0.0,364.4,27.3,0.1,22.2
TWN Manufacture of rubber and plastic products,38.8,1.8,3.1,0.1,4.0,33.3,111.9,41.6,9.9,24.7,39.5,1.6,11.4,3.8,1.0,10.8,153.8,8.0,50.9,21.1,3.0,3.6,0.6,0.3,0.5,3.2,534.0,251.1,16.1,232.5
TWN Manufacture of other non-metallic mineral products,2.5,0.5,0.4,0.0,0.2,3.0,5.0,9.5,1.6,2.9,6.3,0.1,0.1,0.2,0.0,0.6,0.5,1.6,0.5,1.3,0.4,0.1,0.2,0.0,0.3,0.1,278.7,18.2,1.8,7.2
TWN Manufacture of basic metals,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.0,0.0,0.2,0.0
"TWN Manufacture of fabricated metal products, except machinery and equipment",38.8,8.2,9.8,0.3,5.4,23.7,268.3,73.8,21.6,49.2,88.4,1.3,15.8,15.6,6.3,24.9,102.4,4.7,70.1,7.1,8.2,7.1,1.6,0.1,1.7,9.9,1625.8,653.1,46.0,280.4
"TWN Manufacture of computer, electronic and optical products",384.2,122.1,67.2,8.0,96.5,457.4,5763.8,1789.9,125.1,401.4,664.8,43.3,5.7,100.2,17.7,246.1,2247.8,429.7,231.0,92.1,96.8,136.6,19.0,23.0,19.4,118.2,5615.3,6541.1,501.0,3328.1
TWN Manufacture of electrical equipment,51.1,5.9,4.2,1.0,34.2,43.4,921.5,159.5,19.2,26.7,58.3,3.5,2.0,15.3,20.6,31.5,260.7,156.2,102.1,19.1,4.6,8.1,1.9,0.8,1.3,20.1,2584.8,485.0,44.5,428.3
TWN Manufacture of machinery and equipment n.e.c.,94.4,11.8,18.6,2.5,33.8,106.7,3748.9,135.6,53.3,50.2,94.9,8.1,73.1,71.6,1.1,100.5,192.8,119.4,75.2,40.2,8.0,15.3,5.9,6.5,35.5,129.1,3211.5,1478.0,90.9,1188.9
"TWN Manufacture of motor vehicles, trailers and semi-trailers",2.6,4.3,13.8,0.0,0.1,2.2,102.7,25.4,2.9,16.6,6.7,0.1,0.5,0.3,0.6,12.0,7.0,0.4,5.2,10.0,0.7,0.1,0.1,0.0,0.2,0.6,5048.8,161.7,9.4,40.1
TWN Manufacture of other transport equipment,41.5,23.5,30.0,0.6,2.7,115.1,1.6,171.5,26.5,186.6,222.8,0.8,0.1,1.6,2.9,120.7,211.1,9.1,5.5,92.6,32.5,14.3,1.4,0.0,5.9,1.2,1258.4,414.4,156.1,326.5
TWN Manufacture of furniture; other manufacturing,16.5,3.3,3.8,0.2,1.6,47.2,29.2,41.7,11.4,22.7,52.2,1.1,0.4,4.0,2.9,15.5,107.6,15.8,16.2,9.9,4.4,2.1,0.8,0.1,1.4,4.2,372.2,453.4,21.9,33.0
TWN Repair and installation of machinery and equipment,0.0,3.6,0.8,0.1,24.4,1.1,0.0,24.3,0.0,53.7,0.0,0.2,0.0,0.0,0.0,3.2,0.0,0.0,33.3,12.1,11.8,0.0,6.7,0.1,0.0,0.0,1197.6,16.4,122.5,222.1
"TWN Electricity, gas, steam and air conditioning supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.0,0.0,0.0,0.1
"TWN Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.4
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,37.9
TWN Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23655.6,0.0,0.0,0.0
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,753.7,0.1,0.0,0.2
"TWN Wholesale trade, except of motor vehicles and motorcycles",36.0,8.8,11.2,0.5,10.9,65.5,423.5,111.2,23.8,58.4,87.1,2.3,8.7,11.9,15.2,37.8,243.5,42.7,42.0,27.2,8.8,7.7,2.4,0.9,11.7,14.0,9098.5,747.9,63.8,2799.1
"TWN Retail trade, except of motor vehicles and motorcycles",1.7,0.4,0.5,0.0,0.5,3.1,20.0,5.1,1.0,2.7,4.1,0.1,0.4,0.6,0.2,1.6,10.4,1.9,2.0,1.1,0.4,0.4,0.1,0.0,0.3,0.7,25069.9,35.4,2.9,16.4
TWN Land transport and transport via pipelines,5.0,1.3,1.7,0.1,1.5,8.9,57.5,15.1,3.1,7.8,11.9,0.3,1.2,1.6,0.5,5.0,30.4,5.6,5.7,3.5,1.2,1.1,0.3,0.1,0.8,1.9,3088.2,103.1,8.7,89.9
TWN Water transport,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.8,0.1,0.1,0.9,0.0,0.1,0.1,0.1,0.2,11.4,1.7,0.0,2.6,0.0,0.1,0.0,0.0,0.0,0.3,289.5,0.4,0.6,987.8
TWN Air transport,0.0,1.1,1.5,0.0,0.1,1.8,0.3,3.8,5.4,4.9,6.0,0.1,0.3,0.2,2.6,25.6,78.0,3.8,0.9,12.1,0.6,0.3,0.3,0.0,0.1,0.2,2899.1,314.1,4.1,226.6
TWN Warehousing and support activities for transportation,1.1,1.2,8.2,0.0,0.1,0.1,0.3,13.6,3.2,4.1,0.8,0.0,0.1,0.0,0.0,14.5,12.4,7.3,0.2,2.7,0.5,0.3,0.2,0.0,0.1,0.1,105.9,0.5,5.2,185.6
TWN Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.2,0.9,0.1,1.4
TWN Accommodation and food service activities,3.3,0.6,0.7,0.0,1.7,8.6,0.0,2.3,0.4,0.0,6.4,0.2,1.3,0.0,3.7,1.7,194.4,2.2,0.2,0.0,0.0,0.0,0.3,0.0,0.1,0.0,8515.0,0.0,3.3,290.2
TWN Publishing activities,0.4,0.1,0.3,0.0,0.2,0.0,0.0,0.4,1.3,0.2,1.3,0.0,0.1,0.0,0.0,0.0,0.3,0.3,0.0,1.5,0.2,0.5,0.1,0.0,0.0,0.0,1205.1,1.8,0.2,96.6
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.2,0.0,0.1,0.0,2.0,0.3,0.0,0.4,0.3,0.8,0.4,0.0,6.9,0.0,0.0,0.8,0.1,0.8,9.3,0.3,0.0,0.3,0.1,0.0,0.0,0.0,1183.6,6.0,0.2,44.9
TWN Telecommunications,0.3,0.2,0.2,0.0,0.3,0.2,0.9,0.3,1.4,2.8,1.1,0.0,1.1,2.6,0.0,2.3,2.8,0.5,8.8,0.3,0.1,0.2,0.1,0.0,0.4,0.4,4515.9,0.1,0.2,56.9
"TWN Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3440.5,0.0,0.1,28.3
"TWN Financial service activities, except insurance and pension funding",0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.4,0.8,0.0,0.2,0.0,1.4,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,5663.4,0.0,0.1,37.3
"TWN Insurance, reinsurance and pension funding, except compulsory social security",0.1,0.1,0.3,0.0,0.0,0.5,0.2,0.4,0.5,0.6,1.0,0.0,0.1,0.2,19.5,2.4,5.9,0.3,5.2,0.4,0.1,0.3,0.1,0.0,0.1,0.4,4485.5,9.1,1.9,95.3
TWN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936.0,0.0,0.0,-0.0
TWN Real estate activities,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,27248.1,0.0,0.0,0.2
TWN Legal and accounting activities; activities of head offices; management consultancy activities,0.6,0.0,0.2,0.0,0.4,0.5,13.7,0.7,1.4,1.0,0.1,0.0,1.1,0.6,0.0,0.9,0.0,3.3,0.0,3.9,0.2,1.5,0.0,0.0,0.0,0.0,27.7,4.2,0.6,51.4
TWN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.9,0.0,0.0,-0.0
TWN Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0
TWN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,33.3,2.9,0.2,34.0
"TWN Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,2.6,0.0,0.0,0.0,11.6,0.6,19.0,8.4,0.0,0.8,0.1,0.4,0.1,0.0,0.3,0.7,257.7,0.7,0.3,74.3
TWN Administrative and support service activities,0.2,0.0,0.0,0.0,0.3,0.8,0.0,0.6,1.3,1.4,0.6,0.0,0.2,0.0,0.9,0.3,0.9,0.7,1.1,2.5,0.0,0.1,0.1,0.0,0.0,0.0,927.1,59.2,0.7,13.7
TWN Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.0,0.1,0.0,0.0,8.2,0.0,0.0,0.0,0.3,3.1,33888.6,0.4,0.2,63.4
TWN Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18937.9,0.0,0.0,-0.0
TWN Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13406.8,0.0,0.0,2.4
TWN Other service activities,0.1,0.3,0.4,0.0,3.9,13.7,15.4,3.2,58.0,1.8,23.1,0.0,0.0,114.5,1.5,5.2,1.1,1.3,0.1,1.6,0.1,1.4,0.1,0.0,0.0,10.1,12533.0,1.1,3.3,12.4
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.2,0.0,0.0,0.5
TWN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
