,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
PRT Administrative and support service activities,0.0,0.1,0.3,0.0,0.1,0.4,0.0,1.6,14.0,5.9,4.4,0.1,0.0,0.0,0.7,2.4,0.0,0.0,0.0,3.8,0.1,0.1,829.7,0.0,0.0,0.0,0.1,6.6,0.9,5.4
PRT Public administration and defence; compulsory social security,0.1,0.1,0.9,0.0,0.5,0.2,0.1,1.5,4.4,2.0,1.4,0.0,0.2,0.0,1.0,1.9,0.0,0.0,0.0,0.9,0.2,0.1,24185.9,0.0,0.0,0.0,0.0,0.8,1.5,10.5
PRT Education,0.0,0.0,0.2,0.0,0.1,0.0,0.0,1.2,0.8,0.8,1.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.4,0.0,0.0,16944.0,0.0,0.0,0.0,0.0,0.5,2.8,1.1
PRT Human health and social work activities,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.5,0.3,0.4,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,20869.6,0.0,0.0,0.0,0.0,0.2,0.4,5.5
PRT Other service activities,0.0,0.3,0.5,0.0,0.4,0.6,0.1,2.6,29.8,0.7,19.6,0.0,0.0,0.1,0.2,2.7,0.0,0.1,0.0,1.1,0.0,0.1,6809.7,0.0,0.0,0.1,0.6,0.2,7.9,3.5
PRT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5
PRT Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ROU Crop and animal production, hunting and related service activities",0.0,4.5,1.9,6.5,0.0,0.3,0.2,25.8,2.0,10.6,5.1,4.4,0.1,0.3,0.2,29.6,0.3,0.2,0.0,3.4,1.6,4.4,0.3,6842.6,1.9,5.1,0.0,0.7,17.0,14.5
ROU Forestry and logging,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.3,0.0,0.0,498.9,0.0,0.0,0.0,0.2,0.4,-0.0
ROU Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.2,-0.0
ROU Mining and quarrying,0.0,1.0,0.5,0.3,0.0,0.2,0.1,4.4,0.7,5.3,0.3,0.7,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.7,0.0,0.4,0.1,697.3,0.5,0.7,0.0,0.1,1.2,0.0
"ROU Manufacture of food products, beverages and tobacco products",0.1,10.1,5.8,77.2,0.0,1.7,0.9,27.3,4.7,13.4,7.1,23.7,0.0,0.1,0.7,220.4,0.2,0.2,0.0,16.2,0.6,17.7,0.6,15392.7,2.4,1.8,0.1,3.2,59.9,358.8
"ROU Manufacture of textiles, wearing apparel and leather products",0.9,56.0,5.8,5.4,0.4,6.7,3.3,306.3,29.6,169.5,163.5,21.0,0.0,0.0,4.4,717.1,17.2,1.3,1.3,17.3,9.9,16.6,0.8,2804.6,39.5,3.2,0.1,23.7,54.3,161.2
"ROU Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.1,1.9,0.8,0.2,0.0,0.3,0.5,5.2,0.9,7.0,0.9,0.6,0.0,0.0,0.2,4.5,0.1,0.3,0.0,1.4,0.1,0.6,0.0,264.7,0.4,0.3,0.0,1.0,2.9,0.5
ROU Manufacture of paper and paper products,0.0,0.4,0.2,2.0,0.0,0.1,0.0,2.2,0.1,1.9,0.2,1.8,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.4,0.1,359.2,0.8,0.2,0.0,0.1,2.4,13.8
ROU Printing and reproduction of recorded media,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,95.2,0.1,0.0,0.0,0.2,0.2,0.0
ROU Manufacture of coke and refined petroleum products ,0.0,0.7,0.7,45.0,0.0,0.1,0.0,4.1,3.6,1.1,1.1,30.4,0.0,0.2,0.0,3.0,0.0,0.0,0.0,2.9,0.0,0.3,0.0,2568.4,0.1,34.8,0.0,0.3,18.7,83.0
ROU Manufacture of chemicals and chemical products ,0.1,4.4,0.5,15.6,0.1,0.2,0.2,43.6,9.2,7.7,20.0,7.3,0.1,0.1,1.2,7.2,0.6,0.1,0.1,1.5,0.0,7.9,1.0,1427.7,0.5,1.0,0.0,1.5,34.4,54.5
ROU Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.1,2.9,0.1,3.4,0.1,0.0,0.1,33.7,7.5,5.2,16.1,5.1,0.1,0.0,1.0,2.1,0.4,0.0,0.0,0.2,0.0,3.5,0.9,751.5,0.1,0.0,0.0,1.1,9.4,21.8
ROU Manufacture of rubber and plastic products,0.1,3.4,1.2,2.5,0.7,0.2,0.4,21.8,2.7,21.9,4.2,2.8,0.1,0.3,0.1,30.7,0.1,0.1,0.3,2.9,0.2,2.2,0.2,606.8,1.0,2.2,0.0,0.9,6.9,16.1
ROU Manufacture of other non-metallic mineral products,0.0,3.5,3.3,1.5,0.0,1.1,0.7,16.8,2.8,10.7,3.8,1.1,0.0,0.1,0.1,6.0,0.2,0.0,0.2,3.2,0.2,2.9,0.1,301.2,2.2,1.0,0.0,1.6,10.6,6.8
ROU Manufacture of basic metals,0.0,0.3,0.2,0.4,0.0,0.1,0.1,1.9,0.2,0.8,0.2,0.3,0.0,0.1,0.0,1.0,0.0,0.1,0.0,0.4,0.0,0.4,0.0,418.6,0.5,0.2,0.0,0.4,1.7,-0.0
"ROU Manufacture of fabricated metal products, except machinery and equipment",0.1,4.7,2.2,2.4,0.4,0.3,1.7,35.3,3.8,11.6,5.7,2.9,0.0,1.7,0.2,22.8,0.2,0.7,0.2,11.2,1.3,3.3,0.7,688.1,4.2,3.4,0.1,17.5,15.6,31.2
"ROU Manufacture of computer, electronic and optical products",1.6,29.9,15.2,38.0,2.0,4.9,5.5,131.9,60.0,46.8,41.0,14.3,0.1,0.8,6.1,98.3,1.1,1.2,0.7,61.0,8.6,54.6,29.5,579.7,85.0,78.8,0.2,27.3,173.3,374.5
ROU Manufacture of electrical equipment,1.5,30.0,5.7,17.8,1.5,1.6,24.1,172.6,29.1,47.6,24.7,12.7,0.3,2.7,0.7,123.7,0.8,2.7,1.7,2.8,3.2,35.7,2.2,-22.7,12.6,64.2,0.1,12.1,79.0,68.4
ROU Manufacture of machinery and equipment n.e.c.,1.7,16.2,8.6,13.8,2.8,1.2,14.1,143.3,15.0,35.3,7.3,38.6,1.1,13.2,0.6,54.2,0.3,12.1,3.9,9.8,4.5,38.9,1.7,1243.3,59.5,15.5,0.4,26.0,61.7,97.1
"ROU Manufacture of motor vehicles, trailers and semi-trailers",0.9,38.5,19.8,30.3,1.2,2.1,4.4,296.1,58.2,322.2,20.2,13.1,0.2,1.6,2.7,116.3,0.5,2.2,0.7,46.0,4.2,40.4,14.9,4784.0,59.8,72.3,0.1,14.1,112.8,215.1
ROU Manufacture of other transport equipment,0.1,12.8,1.3,0.7,0.0,0.7,0.5,320.5,4.3,33.4,9.5,2.8,0.0,0.1,0.3,59.4,0.1,0.1,0.0,41.2,313.8,16.1,3.7,497.9,2.0,0.6,0.0,2.5,9.1,166.7
ROU Manufacture of furniture; other manufacturing,2.1,76.6,11.0,4.5,0.1,6.3,10.5,137.6,27.3,181.3,36.6,28.7,0.0,0.2,2.2,168.7,2.7,0.1,0.1,38.3,8.0,14.0,2.2,781.0,4.9,4.4,0.0,24.3,54.8,83.2
ROU Repair and installation of machinery and equipment,0.0,4.0,0.2,0.3,0.0,0.1,0.2,7.0,0.4,5.9,0.3,1.0,0.0,0.2,0.0,1.6,0.0,0.2,0.1,0.9,3.1,0.7,0.2,647.1,0.8,0.3,0.4,0.6,1.5,7.4
"ROU Electricity, gas, steam and air conditioning supply",0.1,3.8,7.3,2.3,0.1,0.8,0.9,16.3,2.7,3.5,2.1,3.3,0.0,0.3,0.2,8.9,0.1,0.2,0.1,1.9,0.4,2.9,0.9,4510.5,3.3,4.5,0.0,1.4,10.1,28.6
"ROU Water collection, treatment and supply",0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,581.3,0.1,0.1,0.0,0.0,0.2,1.1
"ROU Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,498.8,0.0,0.0,0.0,0.0,0.1,4.3
ROU Construction,0.4,11.1,2.1,1.5,0.1,0.7,1.1,20.1,2.6,10.3,6.5,3.8,0.0,0.7,0.4,10.1,0.1,0.4,0.1,4.2,6.4,4.4,0.4,24641.2,5.5,2.6,0.0,1.3,10.5,169.1
ROU Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,537.7,0.0,0.0,0.0,0.0,0.2,2.3
"ROU Wholesale trade, except of motor vehicles and motorcycles",0.0,8.1,4.9,1.2,0.0,0.7,0.2,25.4,5.5,27.9,4.7,4.2,0.0,0.1,2.4,29.5,0.5,0.1,0.1,18.4,0.2,1.4,0.2,1493.5,1.0,0.6,0.2,0.9,14.9,530.2
"ROU Retail trade, except of motor vehicles and motorcycles",0.0,1.8,1.4,0.3,0.0,0.5,0.0,3.0,0.5,1.8,0.7,0.9,0.0,0.0,0.1,3.1,0.0,0.0,0.0,0.9,0.2,0.2,0.0,880.1,0.2,0.3,0.0,0.2,2.0,770.4
ROU Land transport and transport via pipelines,0.2,168.2,78.7,22.8,0.0,66.1,0.9,124.9,31.1,92.0,29.7,31.6,0.2,0.1,1.4,77.8,0.2,0.5,0.0,79.2,0.2,15.6,0.3,9815.6,18.7,47.2,0.5,2.6,108.1,414.6
ROU Water transport,0.0,0.4,0.1,0.4,0.0,1.0,0.0,1.2,0.1,0.5,1.3,0.2,0.0,0.2,0.0,0.3,0.0,0.0,0.0,1.9,0.0,0.0,0.0,58.7,0.1,1.6,0.0,0.0,0.8,33.7
ROU Air transport,0.0,10.1,1.1,9.9,0.0,16.5,0.1,5.5,3.2,11.3,12.8,8.3,0.1,0.9,0.8,27.4,0.1,0.3,0.0,7.9,0.4,0.4,0.1,89.6,0.4,1.2,0.2,2.8,14.3,11.3
ROU Warehousing and support activities for transportation,0.0,22.1,25.1,3.1,0.0,5.6,0.1,38.4,5.0,18.0,5.6,16.7,0.0,0.4,0.2,30.1,0.1,0.5,0.0,5.9,0.8,1.1,0.2,560.4,2.0,3.7,0.2,0.5,22.0,44.1
ROU Postal and courier activities,0.0,0.6,0.4,0.3,0.0,0.4,0.0,0.8,0.3,1.0,1.6,0.5,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.1,1.1,7.4
ROU Accommodation and food service activities,0.4,19.1,10.0,8.3,0.1,17.2,0.5,27.7,5.0,0.8,29.2,12.6,0.0,0.2,14.6,62.0,1.8,0.1,0.0,3.6,0.0,0.3,2.0,1928.3,0.3,0.4,0.2,0.2,41.6,205.6
ROU Publishing activities,0.0,0.0,2.9,0.0,0.0,0.1,0.0,0.5,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,334.7,0.0,0.0,0.0,0.3,1.4,4.7
"ROU Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.1,0.1,0.3,0.0,0.2,0.0,0.8,0.1,1.0,0.5,0.2,0.0,0.2,0.1,0.6,0.0,0.1,0.2,0.2,0.0,0.1,0.0,101.0,0.0,0.1,0.0,0.5,1.5,13.7
ROU Telecommunications,0.0,4.2,6.0,8.8,0.0,0.2,0.3,7.3,10.6,18.5,58.3,8.4,0.0,0.2,0.6,54.7,0.1,0.1,0.4,6.5,0.2,0.7,0.4,3413.4,1.0,1.9,0.0,0.3,22.1,72.2
"ROU Computer programming, consultancy and related activities; information service activities",0.1,0.1,0.1,0.6,0.0,3.5,0.2,15.2,7.7,4.3,2.4,3.7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.4,0.9,1.3,0.3,1652.6,0.1,0.2,0.0,5.2,33.1,131.3
"ROU Financial service activities, except insurance and pension funding",0.0,0.9,0.2,0.1,0.0,0.2,0.0,2.5,2.0,0.8,4.4,3.0,0.0,0.0,0.3,1.2,0.0,0.2,0.0,4.8,0.0,0.4,0.1,542.2,0.0,0.2,0.0,0.9,4.8,16.1
"ROU Insurance, reinsurance and pension funding, except compulsory social security",0.1,1.2,1.3,1.0,0.0,0.0,0.0,5.0,0.1,0.9,0.6,0.7,0.0,0.2,1.8,4.7,0.0,0.0,0.0,1.6,0.1,0.6,0.0,345.2,0.0,1.1,0.0,11.1,46.5,23.2
ROU Activities auxiliary to financial services and insurance activities,0.1,1.0,1.1,0.8,0.0,0.0,0.0,4.2,0.2,0.8,0.6,0.6,0.0,0.1,1.5,3.9,0.0,0.0,0.0,1.4,0.0,0.5,0.0,362.8,0.0,0.9,0.0,9.1,38.0,19.3
ROU Real estate activities,0.0,0.7,0.4,0.3,0.0,0.2,0.1,3.7,0.5,3.9,0.4,0.4,0.0,0.1,0.1,1.8,0.0,0.1,0.0,0.5,0.0,0.4,0.0,15686.0,0.5,0.5,0.0,0.3,1.2,7.6
ROU Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.7,1.4,0.5,0.0,0.3,2.5,2.1,2.4,7.8,0.4,0.3,0.0,0.0,0.0,3.3,0.0,0.0,0.0,6.8,1.2,1.2,0.1,200.2,0.0,0.0,0.0,3.9,7.0,7.5
ROU Architectural and engineering activities; technical testing and analysis,0.0,0.2,0.1,0.1,0.0,0.2,0.1,1.6,0.6,0.6,0.3,0.3,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.5,0.1,0.2,0.0,491.2,0.2,0.3,0.0,0.4,2.2,0.6
ROU Scientific research and development,0.0,6.6,0.9,0.8,0.0,0.1,0.2,9.3,0.6,6.2,7.6,0.8,0.0,0.0,0.1,1.7,0.0,0.9,0.0,4.0,0.0,0.1,0.0,998.7,0.0,0.0,0.0,4.7,20.9,1.1
ROU Advertising and market research,0.0,0.1,0.1,0.9,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,52.9,0.0,0.0,0.0,15.4,1.0,5.0
"ROU Other professional, scientific and technical activities; veterinary activities",0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,78.3,0.0,0.0,0.0,0.2,0.4,6.8
ROU Administrative and support service activities,0.0,1.4,0.5,0.4,0.0,0.6,0.2,4.5,1.0,2.8,2.3,0.8,0.0,0.1,0.1,7.5,0.1,0.0,0.0,1.5,0.2,0.5,0.1,1686.9,0.5,0.5,0.0,1.3,3.0,10.8
ROU Public administration and defence; compulsory social security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9907.4,0.0,0.0,0.0,0.0,0.0,-0.0
ROU Education,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6977.1,0.0,0.0,0.0,0.0,0.1,0.9
ROU Human health and social work activities,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9973.7,0.0,0.0,0.0,0.1,0.1,3.8
ROU Other service activities,0.1,5.8,2.3,1.7,0.1,17.7,2.7,17.5,6.1,10.8,54.8,9.9,0.0,21.3,6.4,21.0,1.3,0.9,0.1,8.5,0.4,2.1,0.6,6825.2,1.9,3.6,0.0,2.5,46.5,71.4
ROU Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROU Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Crop and animal production, hunting and related service activities",0.0,3.0,0.1,0.0,0.0,0.1,10.7,1.3,1.7,0.6,0.1,0.0,0.0,4.9,0.0,3.9,715.4,245.0,0.0,0.0,0.4,0.0,0.0,0.1,50384.5,2.6,0.0,1.8,26.0,20.6
RUS Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Fishing and aquaculture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Mining and quarrying,0.0,0.1,6.3,0.0,0.0,0.0,3.9,1014.8,0.1,0.2,16.5,455.5,0.0,2.8,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,54.5,0.0,0.0,0.0,498.9,266.8
"RUS Manufacture of food products, beverages and tobacco products",1.3,0.4,0.7,0.6,0.2,12.2,233.5,36.7,1.1,6.9,5.9,0.2,0.2,0.0,0.0,1.0,188.1,89.4,0.3,4.0,4.7,6.5,5.2,0.6,78753.0,1.2,0.4,64.0,24.9,582.6
"RUS Manufacture of textiles, wearing apparel and leather products",0.1,2.1,0.0,0.0,0.0,0.3,0.7,6.1,1.1,0.3,1.8,0.0,0.0,0.7,0.1,1.6,0.3,0.4,0.0,0.3,0.7,1.6,0.2,0.0,7005.4,0.6,0.0,2.3,10.0,28.7
"RUS Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,172.6,0.0,0.0,0.4,0.2,0.4
RUS Manufacture of paper and paper products,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,1.0,0.1,0.0,0.0,1.9,0.1,0.5,2987.4,0.5,1.3,0.0,6.9,40.2
RUS Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Manufacture of coke and refined petroleum products ,0.0,0.0,132.1,4.8,2.5,19.9,100.2,113.1,166.1,387.4,191.5,51.2,0.7,0.4,0.1,244.5,60.4,50.4,2.1,253.4,17.1,3.6,27.9,14.8,5296.2,580.2,1.9,532.5,497.1,319.2
RUS Manufacture of chemicals and chemical products ,1.0,0.8,1.3,44.1,2.1,0.0,62.0,14.6,0.2,3.4,2.9,0.5,0.1,0.7,1.5,1.9,0.2,0.0,0.3,0.1,0.1,2.1,0.1,1.2,7053.2,5.7,0.1,4.8,20.9,372.1
RUS Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Manufacture of rubber and plastic products,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.6,0.0,0.3,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,2168.7,0.1,0.0,0.1,0.9,21.4
RUS Manufacture of other non-metallic mineral products,0.0,0.1,0.0,0.0,0.0,1.8,0.1,1.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,1527.1,0.0,0.0,1.0,4.0,6.0
RUS Manufacture of basic metals,0.0,0.1,0.3,0.1,0.1,0.2,0.8,3.6,0.2,2.0,0.3,0.0,0.5,1.5,0.0,0.6,0.8,0.1,0.0,0.1,0.1,1.0,0.0,0.0,1726.6,1.8,0.0,24.1,23.6,1.9
"RUS Manufacture of fabricated metal products, except machinery and equipment",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Manufacture of computer, electronic and optical products",0.6,3.7,0.9,4.9,20.0,2.0,38.3,38.8,5.1,5.6,2.1,0.4,4.6,171.5,2.4,5.0,4.3,15.1,1.0,1.6,0.9,4.0,0.1,0.3,7875.7,6.4,3.2,18.9,42.5,897.1
RUS Manufacture of electrical equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Manufacture of machinery and equipment n.e.c.,3.4,12.2,7.8,43.0,7.3,2.2,243.0,174.7,5.5,90.3,13.8,13.4,5.6,214.8,0.3,40.6,5.8,63.8,4.7,20.4,7.9,33.8,1.4,23.3,10254.0,72.7,2.7,43.9,189.9,2821.4
"RUS Manufacture of motor vehicles, trailers and semi-trailers",0.2,1.5,1.5,4.7,5.5,0.2,18.8,23.6,0.4,8.5,1.4,8.2,6.6,51.7,0.0,0.3,1.6,1.9,0.5,4.2,2.5,23.3,0.2,0.4,16640.4,4.6,0.0,2.6,85.9,859.7
RUS Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Manufacture of furniture; other manufacturing,0.2,3.6,5.4,0.1,0.1,1.0,0.7,10.1,0.4,4.2,3.2,0.1,0.0,3.4,0.0,2.0,0.5,0.1,0.0,0.8,0.2,1.6,0.0,0.3,4789.0,0.2,0.0,30.8,5.6,51.3
RUS Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Electricity, gas, steam and air conditioning supply",0.0,5.8,4.6,0.1,0.0,1.6,0.3,17.3,0.5,3.4,1.8,1.1,0.0,0.0,0.1,2.2,0.0,0.0,0.0,0.0,0.1,1.3,0.0,0.3,12796.2,1.7,0.0,0.6,26.8,-56.7
"RUS Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RUS Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Construction,0.0,0.5,0.0,0.2,0.0,0.2,0.7,0.1,0.0,0.0,1.1,0.8,0.0,1.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,135557.8,0.0,0.0,0.0,1.0,51.7
RUS Wholesale and retail trade and repair of motor vehicles and motorcycles,0.1,2.7,0.4,0.1,0.0,0.0,0.0,165.0,1.5,0.0,19.3,0.0,0.0,0.0,0.0,1.1,0.3,9.4,0.2,1.4,0.0,4.0,0.0,0.2,10397.9,0.0,0.4,72.7,28.0,404.7
"RUS Wholesale trade, except of motor vehicles and motorcycles",0.0,1.9,4.4,0.0,0.0,0.4,1.4,375.7,1.3,11.5,7.0,164.7,0.0,1.0,8.1,7.9,22.0,0.6,0.0,15.0,0.0,0.7,0.0,0.0,63942.7,0.0,0.2,0.0,193.0,20.3
"RUS Retail trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47125.8,0.0,0.0,0.0,0.0,2445.7
RUS Land transport and transport via pipelines,0.2,73.9,10.0,1.4,0.0,27.7,26.0,408.9,21.7,116.2,37.8,164.6,0.1,1.0,2.4,11.4,3.2,1.0,0.0,8.4,0.0,53.4,0.1,2.5,14325.6,55.4,0.2,3.1,327.0,162.8
RUS Water transport,0.0,0.2,0.0,0.0,0.0,0.6,0.4,0.6,0.1,0.8,2.1,0.0,0.0,0.5,0.1,0.1,0.4,0.0,0.0,0.3,0.0,0.2,0.0,0.3,1048.8,2.8,0.0,0.0,2.8,220.1
RUS Air transport,0.0,10.0,0.2,1.4,0.0,15.5,5.5,4.9,5.1,32.8,31.5,1.7,0.1,4.2,3.7,9.3,4.1,1.2,0.0,1.9,0.3,3.0,0.1,1.8,5214.0,3.3,0.2,7.9,91.9,43.1
RUS Warehousing and support activities for transportation,0.1,39.7,13.1,0.3,0.0,2.8,0.0,75.1,14.3,99.8,15.4,7.5,0.0,2.0,0.0,21.0,1.9,5.9,0.0,0.9,1.2,7.6,0.2,0.6,16383.3,7.5,0.3,0.0,96.2,354.7
RUS Postal and courier activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS Accommodation and food service activities,0.0,0.2,0.2,0.0,0.0,0.5,0.8,0.8,0.1,0.0,0.7,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,14976.5,0.0,0.0,0.0,1.8,41.6
