,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"TUR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Telecommunications,0.0,0.3,1.3,0.1,1.0,0.1,4.5,11.8,0.7,2.3,0.9,0.3,2.6,9.1,0.2,5.3,1.7,0.1,9.8,3.2,0.3,0.4,0.0,0.4,7.2,8377.9,1.1,0.9,4.6,18.5
"TUR Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.2,0.0,1.1,0.4,0.1,0.1,0.1,0.0,0.0,0.9,0.0,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,694.0,0.0,2.5,0.2,10.4
"TUR Financial service activities, except insurance and pension funding",0.3,1.2,1.0,0.3,29.8,2.4,2.9,11.5,8.2,4.0,16.6,0.4,8.1,0.1,1.8,3.7,9.9,1.7,0.2,1.4,0.4,1.3,0.4,1.2,2.0,4542.1,0.3,2.5,59.6,649.9
"TUR Insurance, reinsurance and pension funding, except compulsory social security",0.1,0.4,0.2,0.1,0.0,0.5,1.9,1.1,2.9,0.9,5.3,0.1,0.2,0.5,0.4,4.8,0.7,0.5,11.5,0.4,0.1,0.1,0.2,0.3,0.2,213.7,0.7,22.2,3.9,68.4
TUR Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.1
TUR Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43242.4,0.0,0.0,0.0,0.0
TUR Legal and accounting activities; activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
TUR Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TUR Other professional, scientific and technical activities; veterinary activities",0.0,0.3,0.2,0.1,0.0,0.1,0.0,3.2,0.5,0.7,2.6,0.2,0.0,0.0,12.4,3.7,8.0,2.7,0.0,1.3,0.3,0.8,0.1,0.2,0.5,2531.7,0.5,0.7,2.4,27.0
TUR Administrative and support service activities,3.2,6.0,10.6,1.6,0.0,0.0,0.6,41.0,34.9,58.2,22.4,4.0,0.0,0.0,10.5,40.1,0.0,0.0,4.2,3.4,4.7,9.3,3.7,8.5,31.0,3632.3,0.0,0.1,35.7,54.5
TUR Public administration and defence; compulsory social security,0.0,0.5,0.1,0.1,0.2,0.1,2.3,46.1,0.7,0.3,0.6,2.5,0.3,17.5,0.0,0.3,1.3,1.7,0.0,7.2,105.1,0.1,0.0,0.1,0.2,31810.3,0.1,0.4,7.1,-153.2
TUR Education,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.9,1.1,1.6,1.3,0.2,0.0,0.0,0.3,1.3,0.0,0.0,0.1,0.2,0.1,0.3,0.1,0.3,0.9,15367.4,0.0,1.0,1.4,2.1
TUR Human health and social work activities,0.1,0.2,0.2,0.1,0.0,0.0,0.0,1.7,0.9,1.2,1.3,0.1,0.0,0.2,0.8,1.2,0.4,0.1,0.1,0.2,0.1,0.2,0.1,0.3,0.5,12887.0,0.0,0.4,1.1,6.0
TUR Other service activities,0.1,0.9,0.6,0.2,2.3,0.7,5.6,3.8,7.1,1.9,4.6,0.2,0.0,201.8,0.2,1.8,0.4,0.2,0.0,0.9,0.2,0.5,0.1,0.5,0.4,7525.6,1.2,0.7,3.3,6.8
TUR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.3,0.0,0.0,0.0,0.0
TUR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TWN Crop and animal production, hunting and related service activities",1.2,0.0,0.0,0.0,0.0,2.0,3.2,0.3,0.0,0.8,0.7,0.0,0.6,0.0,0.0,0.0,54.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,8.7,0.1,12.1
TWN Forestry and logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
TWN Fishing and aquaculture,0.0,0.0,0.4,0.1,0.0,0.0,0.1,0.4,0.1,0.6,0.0,0.0,0.0,0.5,0.0,0.6,958.1,31.8,0.1,0.0,0.0,0.0,0.0,0.0,25.8,0.1,1259.8,1.6,0.4,123.8
TWN Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.5,0.0,0.0,0.0
"TWN Manufacture of food products, beverages and tobacco products",25.3,0.2,1.2,1.6,0.4,22.8,34.8,4.1,3.5,2.8,5.6,0.0,4.6,1.1,0.2,6.1,528.1,35.6,11.8,2.5,0.5,0.2,0.1,7.1,0.4,0.0,10543.1,109.6,9.4,188.8
"TWN Manufacture of textiles, wearing apparel and leather products",58.9,14.0,13.8,0.2,7.1,106.9,54.5,139.3,31.8,38.7,161.0,2.1,0.8,1.6,3.7,31.2,144.4,12.3,57.3,29.4,11.5,13.8,1.0,0.1,20.0,7.5,1439.4,1807.9,49.2,247.5
"TWN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.1,0.0,0.1,0.0,0.0,1.6,2.2,1.0,0.2,0.4,1.3,0.1,0.2,0.0,0.1,0.3,3.9,0.1,0.1,0.3,0.1,0.1,0.1,0.0,0.1,0.3,86.6,11.7,0.5,2.9
TWN Manufacture of paper and paper products,1.1,0.0,0.0,0.0,0.0,1.3,9.6,0.1,0.1,0.2,0.3,0.0,4.4,0.5,0.0,0.1,16.3,13.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.6,14.8,0.3,27.1
TWN Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,0.0
TWN Manufacture of coke and refined petroleum products ,140.2,0.0,33.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,63.5,0.0,0.0,0.0,58.2,137.1,0.0,9.7,0.0,0.0,0.0,0.0,0.2,0.0,2894.1,391.0,0.4,1089.5
TWN Manufacture of chemicals and chemical products ,12.8,1.0,2.9,0.0,0.3,0.5,146.2,12.9,1.6,5.3,13.6,0.1,9.1,6.9,0.0,2.8,28.6,0.1,1.9,6.6,0.4,0.3,0.1,0.1,9.3,2.0,924.8,54.5,7.8,74.4
TWN Manufacture of basic pharmaceutical products and pharmaceutical preparations,47.2,0.0,0.0,0.0,0.4,2.8,26.6,2.4,0.3,0.9,0.3,0.0,0.6,0.3,0.0,0.6,1.1,6.6,2.9,0.0,0.0,0.2,0.1,0.0,0.0,0.0,430.6,25.0,0.4,25.6
TWN Manufacture of rubber and plastic products,47.2,2.0,3.7,0.2,5.1,30.2,180.4,40.6,8.2,27.7,43.2,0.7,9.0,9.4,0.9,11.7,154.2,12.3,72.9,22.5,4.4,4.7,0.7,0.7,0.5,5.3,597.3,278.5,15.5,221.6
TWN Manufacture of other non-metallic mineral products,0.5,1.3,0.4,0.0,0.1,1.6,3.4,6.5,1.5,3.1,5.4,0.3,0.1,0.1,0.1,0.8,5.6,1.7,0.5,0.6,0.3,0.3,0.3,0.0,0.2,0.4,423.7,13.6,1.9,5.7
TWN Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-230.0,0.0,1.8,0.0
"TWN Manufacture of fabricated metal products, except machinery and equipment",61.1,9.1,11.6,0.5,7.9,29.6,250.3,91.5,21.2,52.3,89.6,0.6,38.9,16.3,6.2,32.0,138.5,32.9,70.0,14.9,15.9,10.8,1.7,0.3,2.4,10.4,2271.1,676.0,61.9,298.1
"TWN Manufacture of computer, electronic and optical products",372.9,180.1,69.7,19.8,214.1,471.5,10932.6,1326.0,214.9,615.5,770.9,10.1,5.6,159.5,24.6,184.4,1649.0,607.4,263.8,43.0,130.6,169.8,27.0,41.2,37.0,182.0,7417.8,5141.0,623.9,2948.9
TWN Manufacture of electrical equipment,86.0,10.4,28.4,1.7,53.8,53.7,1022.8,201.2,20.9,54.2,83.4,80.9,4.0,24.3,44.8,42.1,193.3,151.9,76.3,22.6,6.4,58.2,2.0,1.7,2.5,235.6,3317.5,574.2,63.9,650.7
TWN Manufacture of machinery and equipment n.e.c.,110.9,12.8,24.6,3.9,62.0,159.0,4567.5,174.2,61.3,56.4,145.4,8.7,149.8,189.9,1.2,109.4,271.0,183.0,118.5,48.3,15.3,25.9,5.9,9.1,41.4,227.1,5765.0,1640.7,127.6,1384.6
"TWN Manufacture of motor vehicles, trailers and semi-trailers",4.6,5.8,6.5,0.0,0.4,28.9,11.6,27.1,31.9,51.5,11.1,0.2,2.7,0.1,0.1,8.4,9.2,4.3,6.8,8.4,2.5,1.1,1.3,0.2,0.5,1.7,6875.7,212.0,20.8,125.7
TWN Manufacture of other transport equipment,56.7,21.3,51.9,0.1,0.9,97.2,24.5,370.4,75.1,63.7,348.3,1.4,6.7,0.8,2.9,115.8,114.0,45.6,2.1,148.7,37.6,23.7,8.6,0.3,10.1,6.9,1684.9,496.5,256.2,207.4
TWN Manufacture of furniture; other manufacturing,24.1,3.4,5.5,0.3,2.9,49.9,92.7,40.0,12.6,28.0,52.5,0.9,0.7,6.9,5.0,14.1,99.7,5.7,20.8,11.9,5.4,2.8,0.6,0.3,1.5,6.2,570.8,400.4,25.9,43.3
TWN Repair and installation of machinery and equipment,0.0,12.1,1.2,0.2,57.5,1.9,0.0,24.4,0.0,94.8,0.0,0.4,0.0,0.0,0.0,4.5,0.0,0.0,0.0,38.8,17.3,0.0,10.0,0.1,0.0,0.0,1210.6,25.9,55.6,111.9
"TWN Electricity, gas, steam and air conditioning supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794.8,0.1,0.0,0.0
"TWN Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.8,0.0,0.0,0.3
"TWN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,0.0,0.0,75.2
TWN Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30563.5,0.0,0.0,0.0
TWN Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,915.7,0.1,0.0,0.4
"TWN Wholesale trade, except of motor vehicles and motorcycles",57.5,12.4,14.2,1.2,23.0,65.6,628.6,120.4,33.5,65.7,97.3,5.4,18.4,23.6,9.2,41.7,311.0,58.1,44.3,42.6,13.4,14.0,3.8,2.8,27.7,33.2,10726.4,714.3,71.4,3572.9
"TWN Retail trade, except of motor vehicles and motorcycles",2.7,0.6,0.6,0.1,1.1,3.0,29.5,5.4,1.4,2.8,4.5,0.3,0.9,1.1,0.2,1.6,12.3,2.5,2.1,1.5,0.6,0.6,0.2,0.1,0.4,1.6,31135.9,33.5,3.3,20.8
TWN Land transport and transport via pipelines,8.9,2.2,2.4,0.2,3.4,9.9,94.7,19.1,4.8,9.6,14.8,0.8,2.8,3.6,0.8,6.5,41.6,8.3,6.7,5.1,2.0,2.3,0.6,0.4,1.3,5.1,3577.5,111.9,11.5,122.8
TWN Water transport,0.2,0.2,0.1,0.0,0.1,0.9,2.3,4.5,0.5,0.4,4.1,0.1,0.3,0.4,0.0,1.1,46.3,0.2,0.2,4.0,0.2,0.5,0.1,0.0,0.0,1.5,139.1,2.5,2.8,1284.2
TWN Air transport,0.0,2.2,1.7,0.0,0.3,4.9,0.2,10.1,10.1,11.9,13.9,0.3,0.3,0.6,0.7,60.9,167.6,8.7,5.3,9.6,0.7,1.0,0.5,0.0,0.0,0.4,3742.1,507.7,9.8,288.0
TWN Warehousing and support activities for transportation,2.5,2.5,12.4,0.0,0.3,0.4,0.9,45.1,7.7,13.1,2.2,0.2,0.2,0.1,0.0,44.0,28.0,19.4,0.4,2.3,0.8,0.9,0.4,0.0,0.1,0.4,645.3,1.1,11.9,190.4
TWN Postal and courier activities,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,449.2,0.8,0.1,1.7
TWN Accommodation and food service activities,5.0,0.9,0.9,0.1,4.7,22.5,0.5,1.8,0.7,0.0,16.8,0.6,1.2,0.0,1.2,2.1,330.8,7.0,0.3,0.0,0.0,0.0,0.6,0.1,0.2,0.0,9995.5,0.0,5.4,306.6
TWN Publishing activities,1.0,0.2,0.3,0.0,0.7,0.0,0.0,2.8,2.6,1.1,4.2,0.1,0.4,0.0,0.0,0.0,0.5,0.8,0.0,2.2,0.3,0.2,0.2,0.0,0.0,0.0,1415.3,1.7,0.3,158.1
"TWN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.3,0.0,0.1,0.0,3.9,0.6,0.0,0.3,0.4,1.6,1.1,0.0,4.0,0.0,0.0,0.8,0.1,1.7,19.2,0.0,0.0,0.4,0.1,0.0,0.0,0.0,1414.0,11.1,0.8,49.4
TWN Telecommunications,0.6,0.2,0.3,0.1,1.0,0.7,2.7,0.3,3.1,6.1,3.6,0.0,3.5,6.0,0.0,2.8,1.5,0.7,15.1,3.4,0.2,0.2,0.1,0.0,0.6,1.0,4967.0,0.2,0.5,56.3
"TWN Computer programming, consultancy and related activities; information service activities",0.0,0.0,0.0,0.0,0.4,0.6,1.3,0.0,0.3,0.0,0.4,0.0,0.0,1.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.0,0.1,0.1,57.2
"TWN Financial service activities, except insurance and pension funding",0.0,0.0,0.0,0.0,0.7,0.6,0.1,0.0,0.6,0.5,4.5,0.0,0.3,0.0,0.8,0.0,0.2,0.2,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.4,6857.9,0.1,0.3,60.1
"TWN Insurance, reinsurance and pension funding, except compulsory social security",0.1,0.2,0.3,0.0,0.0,1.1,0.4,0.3,0.5,0.4,1.3,0.2,0.1,0.5,0.8,1.7,2.1,0.5,11.4,0.9,0.2,0.7,0.2,0.0,0.1,0.9,5612.1,19.7,6.1,139.1
TWN Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.1,0.0,0.0,-0.0
TWN Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,31281.5,0.0,0.0,0.1
TWN Legal and accounting activities; activities of head offices; management consultancy activities,1.1,0.0,0.4,0.0,1.7,1.4,56.3,0.6,3.4,1.8,0.4,0.0,0.7,1.5,0.0,1.3,0.0,3.3,0.0,7.1,0.3,2.5,0.1,0.0,0.0,0.0,31.8,8.5,1.4,34.6
TWN Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.1,0.0,0.0,-0.0
TWN Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0
TWN Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,41.1,4.4,0.3,34.3
"TWN Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.3,0.0,0.0,5.6,0.0,0.0,0.0,4.0,0.9,17.8,15.4,0.0,1.6,0.1,1.2,0.1,0.0,0.6,1.8,308.7,1.3,0.4,109.9
TWN Administrative and support service activities,0.3,0.1,0.1,0.0,0.8,2.1,0.0,0.5,1.8,2.1,1.1,0.0,0.1,0.0,0.2,0.4,1.5,1.0,2.7,3.9,0.1,0.2,0.2,0.0,0.0,0.1,1242.6,85.1,1.4,12.7
TWN Public administration and defence; compulsory social security,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.1,0.6,0.0,0.0,4.7,0.0,0.0,0.0,0.4,6.2,37685.1,4.2,0.6,69.2
TWN Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21396.9,0.0,0.0,-0.0
TWN Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15385.3,0.3,0.0,2.4
TWN Other service activities,0.0,0.2,0.1,0.0,4.1,12.6,14.3,0.7,52.5,1.1,18.8,0.0,0.0,246.7,0.1,1.9,0.1,1.9,0.0,0.0,0.0,1.1,0.0,0.0,0.0,6.7,14458.0,0.4,3.1,1.6
TWN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.4,0.0,0.0,0.1
TWN Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USA Crop and animal production, hunting and related service activities",52.1,0.8,60.3,1.6,9.2,1534.2,144.8,154.5,191.2,93.5,140.1,2.9,22.2,119.7,6.3,79.1,449.1,128.3,440.4,63.0,17.5,3.9,4.0,0.9,18.6,8.2,87.4,41023.0,111.5,607.3
USA Forestry and logging,0.1,0.0,0.2,0.0,0.0,18.7,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2322.2,0.0,0.4
USA Fishing and aquaculture,0.5,0.1,9.6,3.5,0.0,113.1,5.8,2.2,39.0,66.9,1.2,0.0,0.8,0.1,0.0,42.9,29.1,3.4,3.0,0.3,1.4,0.0,1.4,4.5,92.5,0.2,7.6,767.0,3.4,67.4
USA Mining and quarrying,5.3,0.3,10.5,0.0,6.0,57.7,15.3,203.8,3.7,12.1,20.8,2.5,1.0,0.6,2.3,4.8,4.7,4.7,57.8,51.6,0.4,0.3,0.1,0.2,0.5,0.9,1.2,84698.1,7.4,581.6
"USA Manufacture of food products, beverages and tobacco products",334.6,11.3,67.7,22.0,97.4,7229.8,716.9,348.9,69.7,228.7,703.8,7.8,70.9,19.1,31.8,89.6,4558.3,619.7,3707.6,222.7,59.2,30.6,40.4,179.9,531.9,37.6,285.7,375359.0,294.2,3533.1
"USA Manufacture of textiles, wearing apparel and leather products",89.6,4.3,33.9,0.2,19.0,1903.4,50.0,113.5,28.3,50.7,188.1,1.0,4.8,16.9,15.1,70.2,419.6,64.5,1255.5,36.4,7.9,7.3,2.6,0.6,26.2,8.5,22.0,40375.5,51.6,1325.8
"USA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.4,0.2,1.5,0.0,0.7,33.8,2.7,5.0,0.9,3.2,6.7,0.1,0.1,2.4,3.5,2.4,9.1,2.0,11.3,4.5,0.2,0.2,0.1,0.0,0.3,0.4,0.3,12499.3,3.3,6.2
USA Manufacture of paper and paper products,19.4,0.4,6.0,0.1,3.0,670.1,7.2,16.8,5.1,14.3,41.4,0.1,0.5,2.5,4.0,6.8,23.0,7.6,115.6,12.7,1.1,0.6,0.1,0.2,0.9,1.2,5.6,19482.5,6.4,78.2
USA Printing and reproduction of recorded media,2.6,0.3,2.1,0.1,0.8,24.9,6.5,9.2,0.5,4.8,4.2,0.4,0.0,18.2,12.4,11.0,7.1,28.7,8.2,11.7,1.2,0.8,0.1,0.2,0.4,0.3,0.4,11920.9,10.6,0.0
USA Manufacture of coke and refined petroleum products ,74.9,4.6,99.5,0.5,110.8,1097.0,23.8,155.9,66.4,186.5,283.9,1.1,19.2,2.9,14.7,59.5,64.8,73.0,1125.4,138.6,4.8,4.4,2.1,2.6,7.1,11.8,21.3,145638.0,93.9,1690.6
USA Manufacture of chemicals and chemical products ,262.7,15.1,180.9,1.0,106.0,395.9,299.4,230.2,56.4,211.4,458.7,4.2,55.0,68.7,27.2,64.6,510.4,32.1,672.1,409.3,13.1,13.0,3.0,6.0,60.6,20.4,86.2,133045.6,204.8,715.6
USA Manufacture of basic pharmaceutical products and pharmaceutical preparations,732.5,82.0,92.6,9.7,470.9,1900.5,157.2,2300.8,398.7,2231.6,506.4,13.4,9.4,11.9,323.6,942.7,52.6,186.9,893.1,255.9,60.4,85.3,26.9,39.0,0.9,0.4,8.7,24506.3,327.0,4841.2
USA Manufacture of rubber and plastic products,61.9,5.1,19.2,0.3,36.7,477.9,54.2,66.5,11.0,45.1,74.0,1.2,4.9,20.8,18.3,23.9,123.2,35.2,1010.3,47.0,3.9,4.5,1.2,1.2,3.3,4.5,26.2,22130.8,23.3,285.9
USA Manufacture of other non-metallic mineral products,3.4,1.3,1.4,0.0,2.4,137.4,7.6,14.0,2.4,10.5,19.6,0.3,0.3,2.7,3.4,3.6,18.3,9.2,51.3,3.9,0.4,0.4,0.2,0.1,0.7,0.2,2.6,9809.2,4.2,38.9
USA Manufacture of basic metals,6.8,0.5,2.1,0.1,3.7,46.2,10.5,11.4,1.6,6.3,6.5,0.1,0.6,2.1,2.1,3.7,11.7,7.2,28.1,2.9,0.5,0.4,0.1,0.2,0.7,0.6,5.3,5846.1,5.3,0.9
"USA Manufacture of fabricated metal products, except machinery and equipment",239.0,6.4,42.0,0.9,45.7,572.2,127.5,143.3,19.3,56.5,162.3,1.6,23.2,29.5,37.3,41.7,560.9,252.1,878.9,52.4,14.7,7.7,4.5,1.7,10.5,13.2,101.8,23410.8,61.4,862.1
"USA Manufacture of computer, electronic and optical products",913.2,138.5,198.4,29.6,1391.3,8324.3,2929.0,2032.8,201.3,924.2,1052.4,21.4,40.3,762.0,187.9,501.5,3819.5,1589.9,3413.0,111.4,122.9,77.7,39.4,57.4,86.9,184.3,611.4,111457.6,778.6,10804.7
USA Manufacture of electrical equipment,155.4,16.4,43.7,1.9,124.0,2127.9,364.0,248.0,35.0,55.2,185.5,2.4,7.1,64.9,48.3,66.5,320.2,145.9,1328.7,78.3,8.8,7.0,3.7,1.6,8.7,29.3,101.6,34453.0,104.7,1260.3
USA Manufacture of machinery and equipment n.e.c.,1511.8,88.4,700.1,18.4,831.4,8360.1,3865.1,1609.2,267.2,553.3,1362.3,38.8,228.7,655.1,115.9,574.7,1665.5,2368.1,5276.5,369.1,119.0,90.0,21.3,59.4,324.8,188.1,2655.9,127752.9,728.5,6626.5
"USA Manufacture of motor vehicles, trailers and semi-trailers",369.2,16.2,26.0,3.0,36.7,16730.3,491.8,2212.7,58.1,127.7,476.1,4.3,6.6,34.8,16.2,89.5,457.9,102.4,3690.3,197.4,59.3,40.7,7.9,5.3,569.0,22.2,89.2,270408.1,452.7,8214.2
USA Manufacture of other transport equipment,539.0,148.7,170.3,11.6,80.6,4626.3,2096.5,2012.5,232.0,1079.9,1702.5,31.7,383.4,1935.5,1555.7,355.3,1735.1,1411.3,317.5,508.1,122.8,23.7,391.0,2.3,184.4,98.7,560.4,82116.2,1019.6,8350.8
USA Manufacture of furniture; other manufacturing,477.4,56.7,391.0,3.4,147.6,4258.6,543.8,968.2,216.5,652.6,1408.9,9.3,7.1,709.6,411.7,401.8,1876.8,416.8,1945.5,1132.7,49.6,33.3,18.3,7.1,24.2,100.1,37.9,122985.9,811.6,2523.0
USA Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,18442.9,0.7,0.6
