,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
ESP Manufacture of electrical equipment,25.1,22.5,41.7,14.5,19.3,10.2,71.5,557.4,5123.9,312.4,256.6,15.8,6.2,14.1,15.8,188.8,36.4,8.3,96.2,59.1,17.1,73.4,385.1,19.5,19.1,62.8,9.1,208.2,297.1,568.7
ESP Manufacture of machinery and equipment n.e.c.,57.3,47.8,73.0,25.3,89.0,26.5,315.8,560.4,4368.4,613.5,317.3,28.1,21.4,127.6,16.7,372.1,16.0,35.1,381.9,94.6,41.3,109.3,608.3,99.6,180.6,148.5,12.1,482.9,390.6,1620.3
"ESP Manufacture of motor vehicles, trailers and semi-trailers",588.9,368.1,442.8,32.7,12.8,1.9,42.5,4105.2,21755.9,12908.3,4587.0,329.0,6.6,6.3,379.9,3264.6,29.9,12.3,390.9,693.0,170.6,235.7,1229.5,97.3,934.4,872.1,0.8,34.4,1600.9,2231.7
ESP Manufacture of other transport equipment,11.7,24.4,84.7,1.5,5.8,13.7,14.5,335.0,2978.4,487.7,285.9,2.6,0.2,4.3,4.2,242.6,2.7,3.4,9.1,21.5,243.1,67.1,265.3,1.3,8.1,63.4,0.3,72.6,212.0,963.2
ESP Manufacture of furniture; other manufacturing,18.5,29.9,89.1,8.4,12.4,18.2,71.4,240.4,10094.7,842.2,222.3,11.7,1.5,22.0,56.5,202.4,31.8,6.0,232.5,84.6,26.2,34.0,596.7,11.1,40.5,40.2,1.1,219.4,207.0,640.0
ESP Repair and installation of machinery and equipment,3.1,3.1,4.2,1.1,2.9,1.1,7.9,43.3,3202.9,60.3,40.4,1.6,0.5,2.6,1.9,32.3,1.6,1.6,9.8,5.2,1.7,5.3,37.6,2.6,7.3,7.0,0.5,15.7,33.9,60.8
"ESP Electricity, gas, steam and air conditioning supply",0.4,1.6,38.9,0.2,1.6,0.8,0.6,78.4,13849.5,13.7,14.0,1.1,0.1,0.6,1.0,14.3,0.3,0.3,1.4,10.3,0.5,1.2,8.5,0.2,0.5,1.5,0.2,6.1,20.4,40.2
"ESP Water collection, treatment and supply",0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,3885.1,2.0,0.7,0.0,0.0,0.1,0.0,1.4,0.0,0.0,0.0,0.8,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.5,0.8
"ESP Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.8,5633.6,2.7,0.8,0.0,0.0,0.0,0.3,2.1,0.0,0.1,0.0,1.2,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.6,2.8,36.2
ESP Construction,0.7,1.1,3.9,0.4,1.3,0.7,3.5,15.3,294755.4,17.1,7.8,0.7,0.3,2.3,0.9,13.0,0.9,1.3,5.4,8.3,0.9,2.6,12.8,1.3,3.4,2.0,0.4,8.5,11.4,51.3
ESP Wholesale and retail trade and repair of motor vehicles and motorcycles,0.1,0.2,2.5,0.0,0.2,0.1,0.0,11.9,24836.4,5.0,2.0,0.1,0.0,0.0,0.1,3.0,0.1,0.4,0.2,1.6,0.1,0.1,1.1,0.1,0.9,0.2,0.2,1.7,2.8,19.1
"ESP Wholesale trade, except of motor vehicles and motorcycles",2.0,2.6,14.0,0.7,2.3,3.4,1.8,41.8,54504.2,65.6,23.2,1.4,0.1,2.2,34.4,87.4,9.8,2.0,3.9,31.1,1.9,4.5,33.0,1.5,5.2,1.5,2.1,10.6,27.0,1300.2
"ESP Retail trade, except of motor vehicles and motorcycles",2.5,1.3,4.7,0.7,1.7,2.7,1.8,18.6,48490.0,41.4,17.1,0.8,0.1,0.9,1.0,32.1,4.8,1.3,3.5,7.2,1.4,2.0,33.1,1.7,4.1,0.7,0.8,9.7,17.3,74.3
ESP Land transport and transport via pipelines,5.8,28.5,181.6,1.5,2.3,22.6,1.3,174.5,12957.1,155.8,300.5,4.5,0.2,0.0,9.4,105.4,1.2,1.0,0.2,31.3,1.3,33.0,37.5,0.3,11.4,43.6,1.0,28.6,356.6,2239.5
ESP Water transport,0.0,0.3,0.2,0.1,0.0,1.3,0.0,6.1,703.4,1.0,61.6,0.2,0.0,0.1,0.6,1.3,0.6,0.0,0.0,4.5,0.3,0.6,1.9,0.1,0.3,6.8,0.0,0.0,5.3,774.3
ESP Air transport,0.0,14.0,56.0,5.1,19.7,45.8,1.1,71.0,1571.5,288.7,1012.0,12.9,0.4,1.0,61.5,309.8,8.7,1.8,163.6,48.0,10.1,5.7,116.0,0.6,2.2,10.1,2.3,211.7,204.1,520.1
ESP Warehousing and support activities for transportation,3.9,18.9,374.9,0.5,18.6,2.9,0.2,334.9,2596.5,317.5,168.4,5.7,0.2,0.3,0.1,238.5,2.0,6.5,12.2,15.2,11.2,6.4,88.3,0.1,5.6,7.3,2.1,2.0,139.2,552.4
ESP Postal and courier activities,0.0,0.3,1.4,0.0,0.1,0.1,0.0,3.9,673.6,3.6,1.3,0.1,0.0,0.0,1.0,0.9,0.1,0.1,0.0,2.5,0.1,0.2,1.4,0.0,0.0,0.1,0.0,1.3,1.9,46.8
ESP Accommodation and food service activities,0.1,2.1,2.7,0.1,3.1,5.1,0.6,7.4,145551.2,10.6,9.4,0.2,0.1,7.0,0.2,32.2,13.2,0.7,0.2,8.6,1.7,4.0,8.6,0.6,0.3,2.5,4.5,1.1,11.0,11.7
ESP Publishing activities,4.6,2.1,4.0,1.1,2.1,0.3,0.3,35.2,4971.1,17.6,13.7,1.2,0.5,0.1,0.2,13.7,0.2,1.9,0.6,8.2,0.8,3.6,31.4,1.0,0.2,0.2,4.3,26.0,21.1,531.8
"ESP Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.3,0.6,2.6,1.1,2.3,0.2,0.0,3.4,7301.7,18.3,0.5,0.7,1.2,0.0,0.0,12.7,1.5,1.4,8.6,5.4,2.9,1.9,20.2,0.7,0.0,0.0,3.3,27.3,6.8,94.0
ESP Telecommunications,1.0,5.6,52.9,1.0,3.7,1.6,1.7,142.9,19283.5,77.4,10.8,6.8,4.0,1.6,18.0,137.4,6.8,1.5,22.6,107.4,5.7,14.0,86.2,6.8,39.8,1.8,9.6,5.4,78.4,189.0
"ESP Computer programming, consultancy and related activities; information service activities",1.8,1.6,3.7,0.9,24.2,17.6,5.0,76.0,13550.9,33.0,41.1,7.0,0.4,3.8,0.8,32.7,2.2,5.6,0.6,102.7,3.6,6.6,71.0,12.3,2.1,1.8,3.7,35.0,68.5,2197.8
"ESP Financial service activities, except insurance and pension funding",1.5,2.9,23.6,0.1,44.4,18.1,0.5,30.0,15027.9,20.9,14.1,0.8,3.8,0.0,96.0,17.7,15.4,7.0,0.0,23.1,0.5,7.1,62.1,0.4,1.0,11.9,1.0,1.5,24.9,2798.6
"ESP Insurance, reinsurance and pension funding, except compulsory social security",0.3,0.6,4.8,0.1,0.1,1.5,0.6,12.3,14163.6,9.0,1.7,0.4,0.1,0.0,26.4,21.1,1.3,0.2,13.0,8.0,0.8,1.4,15.4,0.1,0.0,0.6,0.7,51.4,19.9,312.2
ESP Activities auxiliary to financial services and insurance activities,0.1,0.2,19.4,0.0,0.0,0.0,0.0,1.6,2857.7,0.0,0.7,0.0,0.0,0.0,0.5,4.2,0.0,0.4,0.0,0.1,0.0,0.3,7.8,0.0,0.0,0.0,0.0,0.0,0.7,178.7
ESP Real estate activities,0.1,0.1,0.0,0.0,0.5,0.0,0.0,4.9,109220.2,0.1,0.2,0.0,0.4,0.0,0.0,6.2,0.0,0.1,0.0,11.0,0.0,0.5,0.3,0.0,0.0,0.0,0.2,0.1,0.1,2.9
ESP Legal and accounting activities; activities of head offices; management consultancy activities,8.4,1.7,99.7,3.1,7.0,3.9,27.9,41.4,8300.4,129.8,2.2,0.9,2.3,0.3,1.3,182.7,0.1,1.7,0.0,278.5,31.2,31.8,39.4,4.5,0.1,0.0,1.6,77.0,35.5,229.7
ESP Architectural and engineering activities; technical testing and analysis,0.1,0.2,0.6,0.1,0.3,0.1,0.2,3.8,12169.2,4.6,3.8,0.1,0.0,23.6,0.1,24.2,0.1,0.6,0.1,1.9,0.1,0.3,3.4,0.1,0.3,0.2,0.0,1.2,4.1,86.8
ESP Scientific research and development,0.0,0.6,11.3,1.5,1.4,1.1,1.2,47.7,1114.2,44.9,0.6,1.5,0.0,0.0,2.2,26.5,1.1,15.5,0.3,48.0,0.0,0.6,3.9,0.9,0.9,0.0,0.2,16.5,27.1,34.9
ESP Advertising and market research,0.1,0.0,0.9,1.3,0.2,0.1,0.2,1.3,347.3,1.7,0.3,0.1,0.0,0.0,0.1,1.8,0.1,1.5,0.1,9.7,0.3,0.3,0.8,0.1,0.0,0.0,0.1,62.5,6.6,118.4
"ESP Other professional, scientific and technical activities; veterinary activities",0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.7,765.5,0.6,0.4,0.0,0.0,0.1,0.5,1.1,0.3,0.2,0.0,0.7,0.1,0.1,0.4,0.0,0.0,0.1,0.1,0.7,0.7,6.2
ESP Administrative and support service activities,0.7,22.5,45.7,0.4,1.5,14.8,0.7,174.3,13057.9,851.2,291.1,11.4,0.1,0.4,10.6,579.6,1.0,13.9,4.1,315.0,41.1,30.9,177.5,0.6,0.5,0.4,4.2,191.8,169.9,45.4
ESP Public administration and defence; compulsory social security,0.6,3.6,41.0,0.9,3.5,3.2,1.6,85.7,96013.5,69.2,27.3,2.8,0.2,2.6,1.6,54.0,6.8,8.2,1.2,41.2,121.0,5.0,16.4,0.9,1.3,5.7,1.7,23.4,41.2,237.4
ESP Education,0.0,0.0,0.2,0.0,0.2,0.2,0.0,1.0,72774.0,0.7,0.5,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.0,1.2,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.4,0.9,23.0
ESP Human health and social work activities,0.3,0.3,0.5,0.1,0.4,0.6,0.2,4.2,100139.6,3.7,1.5,0.1,0.0,0.6,0.1,4.5,1.1,0.4,0.3,1.9,0.2,0.5,1.8,0.1,0.0,0.2,0.4,1.4,2.8,16.3
ESP Other service activities,1.0,39.2,42.3,2.6,59.9,98.9,11.2,118.5,49254.1,165.8,171.2,3.2,0.8,137.3,2.0,592.0,257.2,12.0,1.2,145.0,30.9,76.4,148.9,10.2,0.5,49.2,87.5,14.3,199.0,92.6
ESP Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12460.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
ESP Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FRA Crop and animal production, hunting and related service activities",12.2,39.5,563.9,5.3,8.2,46.9,32.0,739.1,611.9,19626.3,699.5,13.9,4.4,25.6,61.5,475.2,86.8,11.8,6.2,184.2,40.3,39.7,131.5,12.5,50.8,5.6,12.5,135.7,538.5,179.1
FRA Forestry and logging,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.2,3224.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1
FRA Fishing and aquaculture,0.0,2.6,41.8,0.0,0.0,0.0,7.3,22.2,92.7,86.7,1.3,0.4,0.0,0.0,5.2,98.2,0.1,0.0,0.0,2.3,0.0,0.0,5.4,0.2,356.1,0.6,0.0,0.0,27.5,24.0
FRA Mining and quarrying,0.0,0.0,2.5,0.0,0.0,0.0,0.2,157.0,0.0,1754.6,4.4,3.4,0.0,0.0,0.0,1.5,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.1
"FRA Manufacture of food products, beverages and tobacco products",183.6,187.9,3004.9,55.1,82.5,721.7,506.5,3746.7,2259.7,87932.7,4330.0,60.3,38.6,12.9,237.6,2368.6,1290.4,181.1,98.7,1134.6,170.1,176.0,449.3,134.3,488.3,45.6,135.6,2069.2,3182.6,3528.4
"FRA Manufacture of textiles, wearing apparel and leather products",70.5,112.4,829.8,14.0,17.8,148.8,42.4,1236.4,1676.8,4272.5,1494.7,40.7,3.6,8.0,51.4,2080.1,1147.1,187.2,45.6,209.8,59.6,249.3,389.5,44.2,987.6,61.9,74.4,927.8,1084.7,2292.5
"FRA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.4,0.4,3.8,0.0,0.0,0.9,0.2,2.0,10.6,1446.7,2.4,0.0,0.1,0.1,0.3,3.5,1.0,0.1,0.1,0.5,0.1,0.3,1.6,0.1,0.4,0.3,0.1,5.3,11.6,4.4
FRA Manufacture of paper and paper products,4.2,12.6,66.7,0.5,0.2,1.6,0.6,208.9,94.8,3365.4,108.9,4.8,0.0,0.1,2.5,27.1,1.2,0.4,0.2,78.8,1.6,13.8,13.8,0.5,4.5,1.4,0.2,12.2,72.3,33.9
FRA Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FRA Manufacture of coke and refined petroleum products ,3.3,6.1,317.4,4.1,5.0,14.5,0.5,498.0,127.0,29546.9,769.8,8.1,1.1,2.6,0.8,89.6,6.9,1.4,18.0,780.9,34.3,6.4,19.0,15.3,3.6,44.9,19.0,601.2,254.1,396.0
FRA Manufacture of chemicals and chemical products ,120.7,92.1,609.2,23.3,63.1,25.3,255.3,1674.3,832.1,6505.2,1146.6,18.2,8.4,20.2,9.2,934.8,267.6,184.4,128.3,570.7,55.8,189.7,228.2,69.8,753.5,142.4,59.3,993.2,1524.1,1505.0
FRA Manufacture of basic pharmaceutical products and pharmaceutical preparations,468.7,135.7,155.4,80.6,217.3,399.5,273.5,2664.3,1120.1,6030.3,334.8,395.2,13.2,4.6,71.7,1486.0,45.1,153.7,191.9,87.1,21.6,470.0,343.0,315.7,0.0,0.0,36.8,2497.3,1209.8,3257.7
FRA Manufacture of rubber and plastic products,15.1,30.4,95.0,4.3,28.9,10.8,34.2,413.4,212.5,1110.6,185.7,11.3,2.0,9.7,8.3,160.1,33.8,4.2,37.2,106.0,6.5,75.1,28.1,30.0,5.6,41.8,2.5,64.0,134.6,363.1
FRA Manufacture of other non-metallic mineral products,8.2,5.9,34.4,1.2,4.3,11.8,8.1,65.3,49.3,2316.5,64.6,4.5,0.4,2.6,3.9,49.9,35.7,2.3,3.8,10.7,2.8,13.8,8.3,3.1,24.1,3.9,1.3,100.6,52.2,128.3
FRA Manufacture of basic metals,0.3,0.0,0.1,0.0,0.0,55.4,0.0,5.0,0.1,1662.1,0.0,0.1,0.1,0.0,17.8,0.6,0.2,0.0,0.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.6,-0.0
"FRA Manufacture of fabricated metal products, except machinery and equipment",31.7,27.5,256.7,5.0,33.8,20.7,31.4,435.1,479.1,11381.1,258.0,23.0,4.8,13.5,14.9,293.7,116.7,91.4,128.1,123.1,6.2,51.1,62.8,19.0,17.3,54.3,5.6,352.2,260.2,663.9
"FRA Manufacture of computer, electronic and optical products",134.2,140.3,468.5,22.0,151.8,137.2,334.2,2584.9,1196.9,2290.9,642.5,30.4,48.4,263.1,58.7,1179.2,279.3,269.9,42.8,76.8,119.6,160.8,219.6,202.3,190.9,274.4,31.2,1486.5,1269.5,5219.5
FRA Manufacture of electrical equipment,98.2,54.6,338.3,15.8,55.0,53.9,331.1,1517.7,726.4,2351.5,593.1,56.7,10.7,57.5,54.9,428.1,101.2,72.8,45.3,188.6,30.4,135.7,96.3,44.7,32.4,176.2,21.8,280.5,652.6,1750.3
FRA Manufacture of machinery and equipment n.e.c.,296.9,447.1,1151.4,68.3,357.4,213.4,1402.7,4159.1,1849.4,4031.9,1739.9,167.8,49.6,274.8,58.7,2122.7,182.9,485.0,282.6,880.2,262.8,557.9,246.7,782.9,1013.3,543.7,143.3,1596.2,2473.8,5320.5
"FRA Manufacture of motor vehicles, trailers and semi-trailers",338.7,663.8,2016.0,56.2,49.8,85.5,123.6,7058.5,6155.7,23693.7,4538.3,217.5,20.9,4.7,420.9,4596.7,166.4,60.5,134.5,881.6,352.6,1132.0,1100.6,241.3,1147.3,930.5,22.3,104.3,3716.1,5889.4
FRA Manufacture of other transport equipment,517.1,68.2,143.4,66.7,419.3,235.9,2829.2,2785.5,928.8,2573.5,1650.4,85.9,252.9,3218.1,771.4,888.9,388.8,296.2,235.1,397.6,101.9,68.9,528.8,4.7,74.1,280.2,471.5,2873.2,1724.8,12120.7
FRA Manufacture of furniture; other manufacturing,77.3,83.2,372.8,8.8,40.0,137.7,286.9,942.9,893.3,6686.0,1084.9,24.1,2.2,26.8,73.2,761.4,387.1,48.6,95.4,224.6,50.4,100.2,188.3,28.8,46.6,76.0,7.2,1133.4,984.9,1312.2
FRA Repair and installation of machinery and equipment,0.0,40.4,24.0,0.3,8.6,0.3,0.0,51.1,0.0,32501.0,0.0,4.2,0.0,0.0,0.0,14.1,0.0,0.0,0.0,38.1,31.9,0.0,30.2,3.7,0.0,0.0,13.7,7.9,76.0,36.4
"FRA Electricity, gas, steam and air conditioning supply",0.1,4.2,99.8,0.0,4.3,3.2,1.9,148.1,3.2,32278.7,6.2,4.6,0.0,0.0,1.4,23.3,0.1,0.0,0.8,27.2,0.5,1.7,1.9,0.4,0.0,2.9,0.6,14.8,29.2,151.5
"FRA Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5066.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FRA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7451.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,578.1
FRA Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293481.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FRA Wholesale and retail trade and repair of motor vehicles and motorcycles,24.3,17.3,110.0,4.6,13.7,31.2,41.9,283.6,172.0,39040.3,182.5,15.0,2.3,9.0,12.0,172.5,51.8,19.3,15.7,54.2,10.2,31.5,36.7,19.5,39.6,14.9,6.4,183.8,188.7,285.8
"FRA Wholesale trade, except of motor vehicles and motorcycles",163.5,120.6,795.5,31.0,92.7,211.0,282.2,1957.2,1303.5,123512.8,1232.0,104.6,15.8,60.7,177.8,1301.9,356.2,130.7,105.5,403.4,68.7,215.8,247.2,131.5,273.9,100.6,43.7,1238.2,1285.1,8031.2
"FRA Retail trade, except of motor vehicles and motorcycles",128.8,92.0,583.7,24.5,72.7,165.4,222.4,1505.5,912.9,96752.5,968.7,79.5,12.4,47.8,63.9,915.8,275.1,102.5,83.1,287.8,54.1,167.2,194.6,103.7,210.1,79.3,34.2,975.6,1001.8,1516.9
FRA Land transport and transport via pipelines,61.6,49.0,299.7,11.8,34.4,84.6,120.3,724.1,442.6,33188.5,466.2,38.6,8.6,22.4,31.0,444.2,130.5,48.8,38.9,140.4,25.3,89.5,92.0,48.8,104.3,47.9,16.4,462.9,503.4,1753.4
FRA Water transport,0.2,1.0,1.1,0.3,0.1,6.5,8.1,13.3,4.7,822.1,43.4,0.9,4.4,58.6,1.3,4.3,14.1,0.2,0.1,13.9,0.7,3.5,1.2,1.9,2.8,26.1,0.1,1.8,12.2,4888.5
FRA Air transport,0.0,19.6,53.3,8.5,23.1,98.2,99.7,53.4,168.5,8689.2,298.1,26.7,35.4,372.8,50.7,323.4,91.7,13.4,90.9,61.2,7.8,12.7,21.5,5.0,7.6,16.6,6.8,338.8,158.8,1015.5
FRA Warehousing and support activities for transportation,8.8,18.1,224.8,1.5,14.7,10.5,9.9,206.3,104.8,4694.8,68.9,9.7,7.6,34.9,2.8,171.0,22.5,31.2,7.2,21.1,7.1,14.7,17.2,4.9,19.7,9.8,4.6,43.4,117.3,742.0
FRA Postal and courier activities,0.0,0.5,2.5,0.3,0.0,0.2,0.4,3.2,6.7,2145.9,46.1,0.3,0.0,0.0,0.9,2.2,0.1,0.0,0.0,2.5,0.1,0.4,0.5,0.1,0.0,0.0,0.0,0.0,2.5,180.1
FRA Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95200.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Publishing activities,61.5,2.7,16.8,0.7,0.2,0.0,0.0,73.2,17.4,22624.6,66.8,1.2,0.0,0.0,0.0,22.5,1.7,3.9,0.0,4.6,5.9,13.3,7.6,3.0,0.0,0.0,1.1,54.5,26.2,588.7
"FRA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",7.0,3.9,54.7,3.2,3.5,6.6,0.0,103.5,19.3,10592.8,53.1,2.8,9.4,0.0,0.0,66.5,5.4,21.5,18.9,30.5,10.2,20.8,28.8,12.5,0.0,0.0,6.9,104.8,113.2,253.3
FRA Telecommunications,2.6,3.9,51.4,7.6,0.7,2.4,3.4,38.3,64.5,31280.1,270.3,6.6,0.9,3.5,5.2,159.8,2.4,0.6,2.5,31.7,4.2,17.0,9.0,14.3,18.3,5.0,2.3,0.6,83.6,178.7
"FRA Computer programming, consultancy and related activities; information service activities",0.8,0.0,0.0,0.3,0.0,6.1,0.0,29.7,7.2,38295.1,9.8,2.3,0.0,0.0,0.0,5.4,1.0,0.3,0.0,33.8,10.0,9.0,2.8,7.2,0.0,0.0,0.9,4.7,86.7,388.7
"FRA Financial service activities, except insurance and pension funding",1.5,1.2,2.6,0.0,0.5,6.0,0.2,23.2,11.2,33678.1,37.5,2.0,0.2,0.0,46.3,10.7,2.8,1.2,0.0,31.8,3.6,5.8,4.6,1.0,0.8,2.2,0.1,0.5,37.3,1638.4
"FRA Insurance, reinsurance and pension funding, except compulsory social security",0.1,0.1,2.0,0.0,0.0,1.7,0.2,3.4,0.2,48142.9,3.3,0.2,0.0,0.2,8.0,4.6,1.8,0.0,1.7,0.3,0.1,0.1,0.4,0.0,0.0,1.1,0.0,38.8,17.2,252.8
FRA Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276495.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FRA Legal and accounting activities; activities of head offices; management consultancy activities,4.0,1.6,108.7,0.8,2.4,4.2,570.2,15.7,270.7,23198.6,3.8,0.9,4.1,5.0,0.4,60.6,0.0,0.6,0.0,72.0,8.5,31.8,2.3,4.1,0.0,0.0,0.1,32.3,28.7,191.8
FRA Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29972.6,0.0,0.0,0.0,441.9,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.7
FRA Scientific research and development,0.1,7.4,136.1,4.4,4.3,11.2,263.2,208.7,155.9,14772.2,17.3,17.4,0.0,1.1,9.2,97.8,3.2,91.6,2.4,134.8,0.5,5.7,2.6,7.8,6.2,0.1,0.2,88.1,212.4,92.7
FRA Advertising and market research,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,1.3,136.5
"FRA Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3824.9,0.6,0.1,0.0,0.0,1.8,0.4,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,3.7
FRA Administrative and support service activities,3.5,20.0,62.7,0.3,4.7,23.9,0.0,47.6,592.6,6412.9,54.9,12.6,1.3,0.0,45.4,58.0,1.9,1.8,27.7,133.6,5.8,8.5,17.7,3.0,0.0,3.4,0.3,860.1,56.8,262.0
FRA Public administration and defence; compulsory social security,3.5,1.1,9.4,0.2,0.6,1.9,17.9,16.0,21.5,232561.6,14.1,0.6,0.2,15.6,1.0,10.9,2.9,1.1,0.9,6.0,1.0,2.7,2.1,0.9,1.8,0.9,0.3,18.4,15.6,83.0
FRA Education,0.8,0.3,1.6,0.0,0.1,0.4,1.0,3.9,4.8,130541.8,3.7,0.1,0.0,0.1,0.3,2.5,0.9,0.3,0.4,1.5,0.2,0.5,0.6,0.2,0.7,0.3,0.1,6.4,3.6,9.5
FRA Human health and social work activities,4.6,1.8,7.0,0.3,1.1,15.6,4.7,20.8,17.4,242288.4,88.5,0.8,0.3,2.8,1.1,18.3,5.5,1.9,1.2,4.0,1.0,5.7,2.9,1.7,4.0,2.0,0.5,24.3,16.1,307.7
FRA Other service activities,0.4,5.3,18.1,0.1,1.8,51.3,13.7,79.1,375.5,85474.6,431.3,0.3,0.0,59.9,18.1,57.4,18.0,5.5,0.1,32.1,2.0,15.4,4.1,3.4,0.0,15.3,3.7,5.8,212.3,13.9
FRA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5659.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GBR Crop and animal production, hunting and related service activities",2.2,2.9,21.2,0.0,0.6,0.9,3.6,24.7,66.2,24.5,17741.0,7.2,1.4,0.8,237.1,32.7,5.5,0.6,0.0,41.6,15.2,5.7,5.5,0.9,1.7,6.9,0.3,11.9,47.1,103.9
GBR Forestry and logging,0.3,0.1,0.5,0.0,0.1,0.9,0.4,1.9,0.5,0.8,854.6,0.1,0.0,0.0,4.2,1.7,0.5,0.8,0.0,1.3,0.1,0.2,0.1,0.1,0.1,0.1,0.2,1.2,4.8,0.5
GBR Fishing and aquaculture,0.0,2.3,17.5,0.0,0.0,0.3,0.8,32.0,111.7,288.7,469.9,0.0,0.0,0.5,26.3,37.7,1.1,0.1,0.0,11.1,8.0,0.0,8.3,0.2,27.6,0.0,0.1,6.5,2.1,84.6
