,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"AUS Insurance, reinsurance and pension funding, except compulsory social security",0.1,3982.7,0.5,0.5,0.0,0.4,0.7,71.4,2.5,2.1,3.5,11.5,0.0,1.0,1.5,107.9,0.7,0.1,1.3,0.9,0.0,1.8,0.4,2.1,0.1,0.4,0.1,9.5,53.1,12.5
AUS Activities auxiliary to financial services and insurance activities,0.0,206.1,0.4,0.0,0.0,0.0,0.2,1.1,0.1,0.1,0.4,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,2.7,6.1
AUS Real estate activities,0.1,22583.1,0.3,0.0,0.0,0.0,0.1,15.4,0.2,0.2,2.6,0.3,0.0,0.2,0.1,4.1,0.0,0.0,0.0,14.9,0.0,2.8,0.0,0.1,0.1,0.0,0.2,0.9,1.5,2.1
AUS Legal and accounting activities; activities of head offices; management consultancy activities,1.1,706.4,7.8,0.7,0.1,0.3,21.1,20.9,7.0,8.0,1.6,1.3,0.1,0.3,0.1,15.0,0.1,0.2,0.1,42.0,0.7,22.1,0.3,3.8,0.1,0.1,0.1,7.6,38.2,31.3
AUS Architectural and engineering activities; technical testing and analysis,1.1,2540.6,1.4,0.8,0.9,0.8,7.9,30.6,3.9,4.6,4.6,4.6,0.2,11.5,0.3,28.2,1.5,1.1,0.7,2.6,0.8,2.6,0.7,2.2,5.4,3.0,1.8,8.1,23.1,43.9
AUS Scientific research and development,0.0,73.8,2.4,1.1,0.0,0.1,0.2,47.9,1.1,6.4,1.0,3.5,0.0,0.0,0.3,5.6,0.8,0.8,0.2,17.8,0.0,1.1,0.1,1.6,0.5,0.0,0.1,5.2,79.6,8.9
AUS Advertising and market research,0.0,60.3,0.1,0.4,0.0,0.0,0.1,0.9,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,1.5,0.0,0.2,0.0,0.1,0.0,0.0,0.0,5.6,5.7,11.7
"AUS Other professional, scientific and technical activities; veterinary activities",0.1,463.6,0.1,0.1,0.0,0.1,0.2,3.5,0.2,0.3,3.3,1.2,0.0,0.2,6.2,2.4,2.4,0.1,0.0,1.7,0.1,1.8,0.1,0.1,0.2,0.4,0.1,0.8,3.6,4.2
AUS Administrative and support service activities,0.4,3238.9,1.6,0.2,0.1,0.4,0.8,15.0,4.2,6.4,5.2,2.9,0.0,0.1,1.6,6.8,0.7,0.1,0.1,16.9,0.2,2.3,0.5,0.9,0.3,0.2,0.1,42.3,28.5,22.1
AUS Public administration and defence; compulsory social security,0.0,20975.2,1.1,0.1,0.0,0.1,1.4,10.5,0.2,0.5,0.6,2.3,0.1,0.2,0.1,1.8,1.5,0.1,0.0,1.0,69.1,0.5,0.0,0.1,0.4,15.1,0.1,1.1,5.7,-139.0
AUS Education,0.1,16476.6,1.4,0.5,0.0,0.2,0.0,25.2,0.5,3.0,1.2,1.7,0.0,1.6,0.2,2.9,0.4,0.4,0.1,8.6,0.0,0.7,0.0,0.8,0.3,0.0,0.0,2.4,40.1,7.8
AUS Human health and social work activities,0.6,23904.8,0.5,0.1,0.1,0.7,0.4,7.6,0.4,1.4,10.5,0.9,0.0,0.2,0.1,1.9,0.3,0.1,0.1,0.3,0.1,1.2,0.2,0.3,0.4,0.2,0.1,2.0,5.3,25.8
AUS Other service activities,0.1,9634.8,1.7,0.1,0.1,1.7,0.8,46.2,8.5,0.9,23.6,0.4,0.0,3.5,1.1,3.2,1.4,0.5,0.0,2.3,0.1,1.6,0.1,0.4,0.1,1.0,1.0,0.8,52.7,5.2
AUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AUS Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BEL Crop and animal production, hunting and related service activities",0.2,54.9,1524.3,0.1,0.2,3.0,0.7,581.6,66.8,423.9,128.2,8.7,0.0,0.1,5.1,71.4,2.5,0.3,1.3,291.9,24.6,7.8,8.4,0.3,34.2,0.2,0.1,8.2,224.0,17.9
BEL Forestry and logging,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
BEL Fishing and aquaculture,0.0,0.8,11.8,0.0,0.0,0.0,0.0,2.1,0.7,10.5,0.3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.7,0.0,0.0,0.2,0.1,3.8,0.0,0.0,0.0,1.8,32.4
BEL Mining and quarrying,0.1,0.0,8.2,0.0,0.0,0.6,25.2,15.5,0.5,0.7,1.0,0.1,0.0,0.9,0.1,0.1,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.3,122.0
"BEL Manufacture of food products, beverages and tobacco products",48.7,97.9,6418.7,13.5,19.2,129.3,26.8,2270.3,433.6,3494.6,1587.8,29.4,8.3,6.1,104.8,902.7,199.4,83.8,42.5,2472.1,42.6,43.6,121.5,32.4,134.5,12.5,21.2,158.1,1304.5,811.4
"BEL Manufacture of textiles, wearing apparel and leather products",12.3,34.4,196.2,1.9,2.0,13.7,11.8,665.6,333.1,891.4,910.7,19.4,2.0,3.9,27.5,583.9,47.7,4.4,4.8,307.8,16.8,106.3,85.8,2.7,81.4,19.1,2.5,89.5,360.0,210.0
"BEL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.5,0.7,202.8,0.0,0.1,0.4,0.9,7.8,2.6,28.4,4.7,0.2,0.0,1.0,0.8,3.6,1.0,0.1,0.1,9.8,0.4,0.4,1.3,0.0,0.2,0.3,0.1,8.9,5.2,0.5
BEL Manufacture of paper and paper products,2.4,2.5,453.6,0.2,0.2,0.3,0.8,86.4,14.7,119.5,49.3,1.5,0.1,0.1,1.2,17.1,0.6,0.2,0.2,81.0,1.2,4.4,2.9,0.6,3.7,1.0,0.1,3.6,60.5,12.5
BEL Printing and reproduction of recorded media,0.3,0.4,333.5,0.0,0.0,0.1,0.2,9.4,1.5,12.4,5.3,0.2,0.0,0.0,0.3,1.9,0.1,0.0,0.0,8.4,0.2,0.5,0.3,0.1,0.4,0.2,0.0,0.7,6.6,-0.0
BEL Manufacture of coke and refined petroleum products ,2.9,25.4,3442.5,2.3,3.6,5.0,2.1,597.4,30.7,288.2,121.2,3.3,1.2,0.8,4.3,26.5,2.8,0.4,1.2,297.9,18.8,5.6,3.7,4.0,6.2,6.8,3.9,353.7,559.3,296.7
BEL Manufacture of chemicals and chemical products ,18.1,29.2,737.9,1.8,8.1,5.1,26.6,313.9,82.3,582.7,242.6,11.2,3.3,8.9,10.7,111.4,21.0,3.0,6.6,526.7,13.5,20.8,13.8,6.2,39.1,23.9,4.1,186.7,315.5,87.6
BEL Manufacture of basic pharmaceutical products and pharmaceutical preparations,57.4,28.5,343.9,9.8,26.4,55.2,20.6,1519.0,171.7,656.1,257.9,43.3,1.8,3.1,101.6,330.2,8.4,18.5,38.3,83.8,19.7,49.4,79.5,27.6,2.8,1.7,6.9,976.1,466.1,670.0
BEL Manufacture of rubber and plastic products,9.0,15.1,185.2,0.8,3.4,6.7,10.2,237.1,49.9,208.3,137.2,8.4,1.3,5.5,9.3,74.7,13.6,3.2,6.9,208.5,7.6,12.8,12.9,3.4,7.9,10.3,3.3,54.8,128.6,61.8
BEL Manufacture of other non-metallic mineral products,2.2,1.2,628.3,0.1,0.4,3.5,14.8,22.3,8.1,50.5,13.7,0.5,0.1,1.1,2.6,8.0,3.7,0.8,0.2,22.7,0.8,1.6,2.2,0.5,1.8,1.0,0.2,13.7,12.6,8.8
BEL Manufacture of basic metals,3.9,4.7,730.7,0.6,2.2,2.1,24.5,59.2,18.5,60.0,40.0,2.6,1.1,10.1,2.2,33.9,3.3,3.0,1.7,50.8,3.8,5.4,5.4,1.4,10.1,8.7,1.8,26.6,48.2,-0.0
"BEL Manufacture of fabricated metal products, except machinery and equipment",22.6,21.9,1330.8,3.1,6.6,8.4,54.2,266.3,91.1,359.9,216.5,8.8,5.3,24.2,17.9,141.4,22.9,10.6,9.0,183.2,17.2,34.7,34.7,4.4,31.5,27.0,6.5,120.9,199.1,199.9
"BEL Manufacture of computer, electronic and optical products",17.9,41.2,274.6,2.0,4.7,7.1,30.3,403.3,102.3,373.3,397.6,7.1,0.7,14.2,8.3,211.0,18.2,9.2,3.9,61.2,12.6,29.1,20.0,4.2,12.9,18.5,5.5,141.0,290.9,624.5
BEL Manufacture of electrical equipment,13.5,19.3,323.4,1.2,4.8,5.8,32.9,269.0,69.4,238.2,222.7,9.2,1.6,7.5,13.4,126.6,21.6,7.2,3.5,102.4,12.1,24.1,14.9,2.3,13.6,15.6,11.9,65.5,173.5,227.2
BEL Manufacture of machinery and equipment n.e.c.,41.8,55.5,727.2,8.6,32.9,28.9,266.6,536.5,226.4,501.2,383.8,35.6,13.4,34.7,17.9,489.5,27.6,48.5,21.5,243.2,50.3,49.3,53.7,20.3,153.9,144.9,26.8,294.4,450.7,638.4
"BEL Manufacture of motor vehicles, trailers and semi-trailers",127.7,195.7,167.3,7.2,7.3,114.7,20.4,4523.6,1199.6,1467.9,2662.8,148.4,0.4,12.9,86.9,1180.3,208.8,18.2,120.9,2190.0,71.7,193.1,106.8,25.1,157.8,123.3,15.1,1078.3,1995.3,1053.8
BEL Manufacture of other transport equipment,1.0,8.7,54.2,0.1,7.5,1.8,1.9,141.1,19.5,47.9,116.7,1.3,0.3,297.7,2.0,36.2,1.5,1.7,0.7,59.6,1.2,6.8,7.3,0.3,2.2,1.2,0.3,7.9,43.5,39.9
BEL Manufacture of furniture; other manufacturing,9.9,18.5,207.7,1.2,2.5,17.1,29.8,224.1,75.4,438.8,215.1,5.9,0.3,54.2,18.5,164.1,51.6,3.9,3.1,209.6,7.5,13.1,13.9,1.7,6.6,13.5,2.0,459.6,181.7,209.9
BEL Repair and installation of machinery and equipment,0.3,1.3,837.1,0.0,0.1,0.6,0.9,7.4,2.1,21.3,6.1,0.2,0.0,2.6,0.6,5.2,1.8,0.1,0.1,8.8,2.4,0.4,1.3,0.1,0.1,0.4,0.3,16.6,7.7,7.4
"BEL Electricity, gas, steam and air conditioning supply",0.1,6.7,5040.3,0.5,0.0,0.6,0.7,421.6,1.1,13.8,13.1,4.2,0.0,0.1,0.9,12.2,0.4,0.0,0.0,37.0,3.4,1.3,2.2,0.1,0.1,0.4,0.0,12.6,41.0,20.4
"BEL Water collection, treatment and supply",0.0,0.0,881.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
"BEL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1.0,2.1,551.7,0.2,0.4,0.6,1.4,30.9,4.7,37.5,16.1,0.6,0.2,0.6,0.8,6.7,1.5,0.3,0.4,33.2,1.1,1.5,1.4,0.4,1.6,0.9,0.3,12.4,26.7,7.1
BEL Construction,3.2,4.6,29706.6,0.9,1.4,1.8,14.4,44.4,14.8,53.9,45.5,1.9,0.7,3.9,4.1,31.1,3.9,2.1,1.1,55.5,13.1,5.6,5.9,1.1,6.2,5.8,1.6,25.9,38.3,139.8
BEL Wholesale and retail trade and repair of motor vehicles and motorcycles,1.8,4.1,5807.3,0.2,0.3,1.2,1.8,60.1,15.0,39.6,39.4,1.7,0.0,2.4,29.2,26.3,4.0,0.7,1.0,27.4,1.7,2.9,2.1,0.4,2.1,1.8,0.3,18.0,32.6,166.6
"BEL Wholesale trade, except of motor vehicles and motorcycles",8.9,19.7,17867.6,1.7,4.0,11.9,23.4,295.0,71.1,387.0,199.0,7.3,1.5,11.2,190.2,166.7,30.0,9.2,4.7,264.4,10.2,13.1,16.2,4.0,22.0,12.4,3.8,91.3,194.4,537.5
"BEL Retail trade, except of motor vehicles and motorcycles",1.5,3.9,10790.1,0.3,0.5,2.0,2.1,63.9,14.6,68.1,28.7,1.7,0.1,2.2,114.6,42.0,8.7,1.0,0.7,52.6,2.0,2.5,2.8,0.6,2.3,0.9,0.4,30.4,35.6,459.9
BEL Land transport and transport via pipelines,1.3,24.3,1953.9,0.8,0.4,2.3,7.9,137.5,8.6,67.6,62.1,3.4,0.1,12.9,2.3,22.5,8.9,0.5,0.0,45.6,2.1,11.9,3.4,0.1,12.9,3.5,0.1,19.6,114.7,506.7
BEL Water transport,0.0,1.5,15.9,0.2,0.4,0.6,2.5,28.3,1.2,4.1,62.0,0.6,0.0,18.0,0.5,2.5,10.7,0.1,0.0,28.3,1.9,1.4,1.0,0.0,1.8,2.6,0.0,0.1,14.4,981.2
BEL Air transport,0.0,2.8,234.5,0.2,0.1,1.1,3.4,10.6,3.0,25.7,47.5,1.1,0.0,0.6,2.4,12.6,10.5,0.2,0.1,15.1,3.0,0.6,2.0,0.0,0.6,0.2,0.0,38.4,19.4,42.3
BEL Warehousing and support activities for transportation,2.4,38.5,2024.3,0.6,1.7,1.2,1.6,510.8,27.4,317.2,92.1,25.5,0.2,11.0,0.6,101.7,23.2,5.7,0.5,52.0,35.8,7.2,15.8,0.2,18.9,2.7,0.4,3.1,173.0,410.6
BEL Postal and courier activities,0.0,2.9,196.0,0.0,0.0,0.3,0.8,18.6,4.7,10.1,34.8,0.6,0.0,0.0,0.5,2.6,0.4,0.1,0.0,45.9,0.6,0.3,0.9,0.0,0.2,0.0,0.1,0.7,4.9,100.0
BEL Accommodation and food service activities,1.2,6.7,8746.5,2.2,0.5,5.8,0.3,109.9,7.5,11.1,220.9,1.6,0.1,0.0,40.7,24.8,46.8,0.4,0.2,7.9,0.2,0.2,7.3,1.1,0.5,0.0,0.6,0.9,76.0,68.4
BEL Publishing activities,0.6,1.6,1174.4,0.1,0.0,0.0,0.0,39.9,4.1,17.6,23.2,0.9,0.0,0.0,0.2,5.3,2.4,0.4,0.1,12.3,3.6,3.9,3.9,1.2,0.0,0.0,0.5,32.2,24.8,9.9
"BEL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.6,0.4,805.9,0.0,0.4,0.4,0.0,24.3,1.4,23.8,8.0,0.1,0.5,0.0,0.0,3.1,0.5,0.5,2.5,15.9,0.4,1.0,1.9,0.2,0.0,0.0,2.9,9.6,14.6,18.3
BEL Telecommunications,1.1,11.6,4693.8,0.2,0.4,2.1,3.6,75.3,31.6,29.1,174.0,3.3,0.3,5.5,3.3,66.1,1.3,0.6,23.6,119.9,3.1,3.8,8.8,0.7,11.1,1.6,7.0,5.6,61.0,74.4
"BEL Computer programming, consultancy and related activities; information service activities",1.7,4.1,2780.5,0.2,0.1,0.7,0.3,102.6,11.8,45.6,67.9,2.5,0.0,0.1,0.6,15.4,5.9,1.0,0.1,46.1,9.1,11.6,9.4,3.5,0.1,0.2,1.0,76.8,101.9,140.0
"BEL Financial service activities, except insurance and pension funding",1.5,2.9,6293.2,0.2,0.5,7.0,3.0,25.0,76.7,28.6,199.6,2.8,0.3,0.0,8.2,25.3,6.4,3.1,0.0,136.2,9.0,8.7,7.1,0.3,0.1,3.5,0.3,19.8,61.6,395.3
"BEL Insurance, reinsurance and pension funding, except compulsory social security",0.2,0.8,4965.2,0.0,0.0,0.1,0.4,11.8,2.0,12.6,12.6,1.8,0.0,0.6,3.1,14.8,1.1,0.1,1.8,12.6,1.0,5.5,0.9,0.1,0.1,0.2,0.1,51.9,96.1,12.7
BEL Activities auxiliary to financial services and insurance activities,0.2,0.1,610.1,0.0,0.0,0.0,0.0,1.8,3.7,0.1,17.0,0.0,0.0,0.0,0.2,7.2,0.0,0.2,0.0,0.9,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.2,4.0,71.2
BEL Real estate activities,0.1,0.1,28125.3,0.0,0.0,0.0,0.2,2.4,0.6,1.5,3.1,0.0,0.0,0.0,0.1,1.9,0.0,0.0,0.0,11.6,0.3,0.3,0.1,0.0,0.0,0.0,0.0,1.0,1.2,0.9
BEL Legal and accounting activities; activities of head offices; management consultancy activities,9.2,4.4,3722.3,1.7,0.5,2.2,30.0,55.5,94.2,163.4,36.0,1.0,0.2,1.7,6.6,108.9,1.1,1.5,0.3,507.9,46.0,29.3,8.1,1.2,1.4,1.2,0.6,168.0,171.8,107.3
BEL Architectural and engineering activities; technical testing and analysis,1.1,1.6,1867.5,0.2,0.6,0.6,4.8,18.3,6.4,17.1,15.0,0.8,0.2,2.5,0.9,50.2,1.0,0.9,0.4,9.5,1.5,1.9,1.6,0.4,2.6,2.5,0.6,9.0,14.8,57.7
BEL Scientific research and development,0.0,0.5,311.5,0.4,0.0,0.2,0.0,18.1,2.1,20.1,3.6,0.4,0.0,0.0,2.4,6.2,0.8,1.0,2.0,34.1,0.0,0.2,0.3,0.1,0.1,0.0,0.0,19.2,69.4,4.3
BEL Advertising and market research,0.7,0.4,298.1,0.2,0.0,0.2,2.2,5.9,7.3,13.6,4.3,0.1,0.0,0.5,0.4,8.4,0.2,0.4,0.0,39.9,3.5,2.3,0.7,0.1,0.1,0.0,0.0,24.5,17.0,11.1
"BEL Other professional, scientific and technical activities; veterinary activities",0.1,0.2,252.3,0.0,0.1,0.1,0.1,3.7,0.7,3.8,2.7,0.1,0.0,0.2,3.8,1.3,0.3,0.1,0.1,2.9,0.2,0.2,0.2,0.1,0.2,0.1,0.0,2.7,2.4,1.6
BEL Administrative and support service activities,1.3,2.3,5888.6,0.2,0.5,1.3,1.9,35.1,11.0,46.8,36.4,0.9,0.2,2.9,12.3,14.3,2.8,0.9,0.6,40.4,1.7,2.0,2.5,0.6,2.2,1.3,0.4,48.5,32.0,18.4
BEL Public administration and defence; compulsory social security,0.2,0.6,31130.5,0.0,0.0,1.0,0.5,13.1,7.1,5.9,12.0,0.4,0.0,0.5,1.6,2.0,0.7,0.1,0.0,5.3,2.3,1.0,0.9,0.2,0.1,0.1,0.2,7.0,10.6,10.4
BEL Education,0.5,0.9,22128.5,0.7,0.1,1.4,0.1,30.8,3.5,31.3,14.2,0.7,0.0,2.0,4.2,9.9,2.0,1.6,3.1,52.9,0.2,1.8,0.7,0.2,0.3,0.0,0.1,31.2,108.7,14.2
BEL Human health and social work activities,0.4,0.6,32808.1,0.1,0.1,0.3,0.1,9.3,1.0,4.0,4.2,0.3,0.0,0.5,0.5,1.9,0.1,0.1,0.2,0.8,0.2,0.5,0.6,0.2,0.0,0.0,0.0,6.4,3.2,6.9
BEL Other service activities,0.6,1.3,8647.3,0.1,0.2,7.4,3.7,33.5,45.7,11.6,58.4,0.5,0.2,3.4,3.3,6.9,1.8,0.4,0.3,21.5,0.6,2.1,0.9,0.3,0.5,0.9,0.9,6.1,45.9,20.6
BEL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,814.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BGR Crop and animal production, hunting and related service activities",0.5,1.5,0.6,1875.7,0.3,0.7,0.1,12.2,0.9,4.6,2.2,1.1,3.6,0.1,0.1,7.0,0.5,0.2,0.7,0.7,0.1,2.6,0.4,2.1,2.8,2.2,0.0,2.4,15.0,9.7
BGR Forestry and logging,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,-0.0
BGR Fishing and aquaculture,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
BGR Mining and quarrying,0.0,0.1,0.0,62.3,0.0,0.0,0.1,2.7,0.0,0.1,0.1,0.4,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,7.9,-0.0
"BGR Manufacture of food products, beverages and tobacco products",2.4,1.0,1.7,2346.3,0.2,3.4,0.1,14.6,1.2,15.3,3.3,4.4,0.0,0.0,0.1,8.5,2.3,0.1,0.4,0.4,0.1,9.9,0.1,10.0,14.0,1.5,0.1,6.8,34.4,30.3
"BGR Manufacture of textiles, wearing apparel and leather products",0.4,12.3,13.2,414.1,0.1,8.9,0.0,135.9,27.4,74.9,33.5,3.9,0.0,0.0,0.4,140.4,1.4,0.2,0.6,9.4,1.1,2.5,0.1,1.6,2.0,11.7,0.0,49.5,70.5,18.9
"BGR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.2,0.1,114.3,0.0,0.0,0.0,0.4,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0
BGR Manufacture of paper and paper products,0.0,0.0,0.0,97.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.5,0.6
BGR Printing and reproduction of recorded media,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BGR Manufacture of coke and refined petroleum products ,0.0,0.0,0.0,783.7,0.0,0.0,0.0,0.3,0.4,6.5,0.0,0.3,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,12.2,0.7,10.4,0.0,7.7,11.0,25.1
BGR Manufacture of chemicals and chemical products ,0.1,0.1,0.1,254.1,0.2,0.0,0.0,0.9,0.1,0.7,0.1,0.2,0.0,0.1,0.0,0.7,0.0,0.0,0.2,0.5,0.0,0.7,0.0,2.6,6.9,0.4,0.0,0.1,3.8,9.0
BGR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0,0.0,0.1,238.9,0.3,0.0,0.0,0.6,0.1,0.4,0.1,0.1,0.0,0.0,0.0,1.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.8,0.2,0.0,0.0,0.1,1.1,7.4
BGR Manufacture of rubber and plastic products,0.1,0.3,0.1,114.3,0.0,0.0,0.0,1.1,0.1,0.5,0.3,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.1,0.3,0.0,0.7,0.1,0.2,0.0,0.1,0.9,1.6
BGR Manufacture of other non-metallic mineral products,0.0,0.1,0.1,293.5,0.0,0.0,0.0,0.5,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.2,0.6,0.2,0.0,0.2,1.0,0.3
BGR Manufacture of basic metals,0.0,0.2,0.1,191.1,0.0,0.0,0.1,0.6,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.4,0.8,0.2,0.0,0.2,0.7,0.0
"BGR Manufacture of fabricated metal products, except machinery and equipment",0.1,0.8,0.2,231.8,0.0,0.1,0.1,3.1,0.2,1.1,0.6,0.3,0.8,0.0,0.4,4.0,0.0,0.0,0.0,0.6,0.3,0.1,0.0,1.6,0.7,1.0,0.0,2.6,6.0,15.1
"BGR Manufacture of computer, electronic and optical products",0.1,1.2,0.3,122.6,0.1,0.2,0.5,5.1,0.2,1.1,3.2,0.1,0.0,0.0,0.1,1.8,0.2,0.0,0.0,0.1,0.1,0.4,0.1,0.7,0.5,0.5,0.0,2.2,5.1,10.1
BGR Manufacture of electrical equipment,0.1,4.5,0.4,126.7,0.0,0.1,0.3,12.7,1.1,2.6,1.3,0.4,0.0,0.1,0.2,9.7,0.0,0.0,0.1,1.0,0.3,1.1,0.1,0.8,0.4,0.6,0.0,0.8,4.9,9.8
BGR Manufacture of machinery and equipment n.e.c.,0.5,6.9,0.7,436.5,0.1,0.7,3.0,16.6,1.3,3.2,1.5,1.4,0.3,0.5,0.1,11.8,0.0,0.2,0.5,1.0,0.4,2.1,0.1,7.0,8.3,6.7,0.3,4.9,6.8,29.9
"BGR Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.1,0.0,84.1,0.0,0.0,0.1,0.9,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.5,1.3
BGR Manufacture of other transport equipment,0.0,0.6,0.4,59.5,0.0,0.0,0.0,11.7,0.1,0.8,1.9,0.1,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.6,0.3,0.4,0.0,0.5,0.2,11.4,0.0,0.2,8.6,4.7
BGR Manufacture of furniture; other manufacturing,0.2,9.2,0.8,310.0,0.0,0.5,0.2,12.0,1.3,5.2,8.3,0.3,0.0,0.1,1.6,7.3,0.4,0.0,0.0,1.6,0.3,1.5,0.1,0.5,0.4,0.8,0.0,9.4,10.0,3.7
BGR Repair and installation of machinery and equipment,0.0,0.9,0.1,70.2,0.0,0.0,0.1,1.1,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.3,0.2,0.6,0.0,0.2,1.0,1.4
"BGR Electricity, gas, steam and air conditioning supply",0.0,0.4,2.9,697.5,0.0,0.0,0.0,11.1,0.1,0.2,0.3,0.3,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.2,0.1,0.4,0.0,0.2,2.7,4.0
"BGR Water collection, treatment and supply",0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
"BGR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,105.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
BGR Construction,0.0,0.5,0.2,2676.7,0.0,0.0,0.3,1.5,0.1,0.2,3.2,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.3,1.6,0.7,0.0,0.2,3.3,7.8
